asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-05T05:18:43+00:00,CCX1,171-9681946-3597137,INR,VIOMI,533.06
B07GVGMW59,FBA79260,1,2287.29,0.0,0.0,2026-09-05T04:08:49+00:00,CJB1,407-8201366-0105942,INR,VIOMI,2287.29
B0DP32F346,FBA79617,1,2711.02,33.9,0.0,2026-09-05T03:54:47+00:00,DEL4,404-9769627-3534753,INR,VIOMI,2711.02
B0D67727VG,FBP79350,1,951.42,0.0,0.0,2026-09-05T03:35:55+00:00,BOM7,408-8387674-0781126,INR,VIOMI,951.42
B0FN4GQ9HT,FBK79787,1,533.05,33.9,0.0,2026-09-04T23:49:45+00:00,CCX1,405-1847879-2657169,INR,VIOMI,533.05
B0CQX4K9P5,FBA79697,1,1694.06,33.9,0.0,2026-09-04T21:13:46+00:00,LKO1,402-3341579-8539507,INR,VIOMI,1694.06
B0BYHHSLPC,FBA79116,1,1778.82,33.9,0.0,2026-09-04T21:13:45+00:00,DED4,406-6896661-4208358,INR,VIOMI,1778.82
B0FN4GQ9HT,FBK79787,1,533.06,33.9,0.0,2026-09-04T20:01:44+00:00,AMD2,171-5844837-6418735,INR,VIOMI,533.06
B0B4G94VP3,FBA75683,1,422.88,0.0,0.0,2026-09-04T19:19:44+00:00,AMD2,403-9532101-0627521,INR,VIOMI,422.88
B00FFIGZF6,FBA80172,1,6439.84,0.0,0.0,2026-09-04T17:28:47+00:00,BOM7,404-4222774-2941110,INR,VIOMI,6439.84
B005EHILV4,FBA80140,1,7541.53,0.0,0.0,2026-09-04T17:26:49+00:00,BOM7,171-7761712-7561916,INR,VIOMI,7541.53
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-04T17:25:45+00:00,BOM5,405-9398706-3709908,INR,VIOMI,5083.9
B0GN86G345,FBA79989,1,2117.8,0.0,0.0,2026-09-04T16:02:48+00:00,CJB1,408-1445030-4325913,INR,VIOMI,2117.8
B00FFIGZF6,FBA80172,1,6439.83,33.9,0.0,2026-09-04T14:34:49+00:00,CJB1,402-3170846-0887503,INR,VIOMI,6439.83
B0FN4GQ9HT,FBK79787,1,533.05,33.9,0.0,2026-09-04T14:01:01+00:00,DEL4,404-7667824-1728332,INR,VIOMI,533.05
B0FN4FPJ83,FBK79786,1,1694.07,33.9,0.0,2026-09-04T13:58:49+00:00,CJB1,405-1746964-1039544,INR,VIOMI,1694.07
B07GVGMW59,FBA79260,1,2287.29,0.0,0.0,2026-09-04T13:46:51+00:00,CJB1,406-4103358-8798713,INR,VIOMI,2287.29
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-04T12:55:47+00:00,HYD3,404-8459308-3631509,INR,VIOMI,533.06
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-09-04T12:38:48+00:00,BOM5,407-3615391-1099566,INR,VIOMI,5083.9
B089SJGQBH,FBA77104,1,4151.69,0.0,0.0,2026-09-04T11:58:46+00:00,DEL4,405-4424529-8082701,INR,VIOMI,4151.69
B0DCK56Q85,FBA79463,1,2117.8,33.9,0.0,2026-09-04T11:55:48+00:00,BOM7,406-6071468-7650762,INR,VIOMI,2117.8
B0D383WQPB,FBA79268,1,1651.69,0.0,0.0,2026-09-04T10:38:51+00:00,BOM7,402-8023070-8777905,INR,VIOMI,1651.69
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-09-04T10:12:50+00:00,DEL5,402-4203660-8607563,INR,VIOMI,3050.0
B0D67727VG,FBP79350,1,0.0,0.0,0.0,2026-09-04T07:12:44+00:00,BOM7,404-0804797-6677155,INR,VIOMI,0.0
B0BYHHSLPC,FBA79116,1,1778.81,0.0,0.0,2026-09-04T04:47:45+00:00,DED4,403-4818524-0881958,INR,VIOMI,1778.81
B0DCK56Q85,FBA79463,1,2117.8,0.0,0.0,2026-09-04T04:45:42+00:00,MAA4,407-0262034-0775528,INR,VIOMI,2117.8
B0CDPP45BM,FBA78981,1,3388.98,0.0,0.0,2026-09-04T04:31:51+00:00,DEL5,171-0397442-9677965,INR,VIOMI,3388.98
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-09-04T03:45:50+00:00,HYD3,404-7430490-7463505,INR,VIOMI,0.0
B007JW09TO,FBA78907,1,211.02,0.0,0.0,2026-09-04T03:19:49+00:00,BOM7,402-8343096-4965903,INR,VIOMI,211.02
B007JW093A,FBA78904,2,168.64,0.0,0.0,2026-09-04T03:19:49+00:00,BOM7,402-8343096-4965903,INR,VIOMI,337.28
B0FHVWHQHR,FBA79790,1,592.37,0.0,0.0,2026-09-04T03:13:51+00:00,BLR7,407-6034108-8035542,INR,VIOMI,592.37
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-09-03T22:41:44+00:00,HYD8,404-4610181-8269927,INR,VIOMI,0.0
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-03T22:17:48+00:00,BOM5,403-5031846-4186715,INR,VIOMI,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-03T22:17:45+00:00,BOM5,406-7797334-4752364,INR,VIOMI,5083.9
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-09-03T22:15:45+00:00,BOM5,406-1441060-8066709,INR,VIOMI,5083.9
B0CQX4K9P5,FBA79697,1,1694.06,0.0,0.0,2026-09-03T22:00:46+00:00,BLR8,402-4149143-5874725,INR,VIOMI,1694.06
B01ISNU3X4,FBA77113,1,1609.32,16.1,25.42,2026-09-03T19:28:49+00:00,BLR8,171-0095890-4370717,INR,VIOMI,1609.32
B0FN4GQ9HT,FBK79787,1,533.05,0.0,0.0,2026-09-03T19:22:48+00:00,CJB1,405-0029629-9325148,INR,VIOMI,533.05
B0FHVWHQHR,FBA79790,1,592.38,2.3,0.0,2026-09-03T18:40:51+00:00,BLR8,408-8785290-1219506,INR,VIOMI,592.38
B0DB5W4TCP,FBA79478,1,0.0,0.0,0.0,2026-09-03T18:16:47+00:00,HYD3,404-8442132-0752301,INR,VIOMI,0.0
B0DVC8NYY2,FBA79682,1,1609.32,33.9,0.0,2026-09-03T18:07:54+00:00,HYD8,403-9184747-7329158,INR,VIOMI,1609.32
B0D67727VG,FBP79350,1,951.42,18.1,0.0,2026-09-03T17:56:46+00:00,BOM7,404-1006370-6781164,INR,VIOMI,951.42
B0D67727VG,FBP79350,1,951.42,0.0,0.0,2026-09-03T14:06:44+00:00,BOM7,171-8025522-4342705,INR,VIOMI,951.42
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-03T11:44:46+00:00,BOM5,404-7127285-9084307,INR,VIOMI,5083.9
B00FFIGZF6,FBA80172,1,6439.83,33.9,0.0,2026-09-03T10:48:50+00:00,BLR7,171-9385370-1524353,INR,VIOMI,6439.83
B0FN4HDM6Z,FBK79791,1,1524.58,16.1,0.0,2026-09-03T10:44:49+00:00,BLR7,402-3961767-7303527,INR,VIOMI,1524.58
B0DB5YTQZV,FBA79479,1,1778.81,33.9,0.0,2026-09-03T08:04:51+00:00,PNQ3,404-9601224-7755512,INR,VIOMI,1778.81
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-03T04:35:51+00:00,BOM5,402-7400307-6609935,INR,VIOMI,5083.9
B01ISNU3X4,FBA77113,1,1609.32,0.0,0.0,2026-09-03T04:19:43+00:00,BOM5,171-9492968-9326718,INR,VIOMI,1609.32
B0DQ8W1RBV,FBK79271,1,1270.34,33.9,0.0,2026-09-03T04:15:45+00:00,CCX1,404-9213498-2900364,INR,VIOMI,1270.34
B00FFIGZF6,FBA80172,1,6439.83,33.9,0.0,2026-09-03T04:13:46+00:00,BOM7,405-3569297-0714754,INR,VIOMI,6439.83
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-09-03T03:05:43+00:00,BLR7,171-8685061-5403567,INR,VIOMI,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-02T23:15:46+00:00,BOM5,404-1420242-8956317,INR,VIOMI,5083.9
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-02T23:12:44+00:00,BOM5,404-0528434-7932345,INR,VIOMI,0.0
B0D845B2DG,FBA79280,1,1270.34,0.0,0.0,2026-09-02T21:56:48+00:00,DED4,408-8924837-2173942,INR,VIOMI,1270.34
B0FN4HDM6Z,FBK79791,1,1524.58,33.9,0.0,2026-09-02T20:09:48+00:00,BOM7,406-6985545-2253962,INR,VIOMI,1524.58
B0GN86G345,FBA79989,1,2117.8,0.0,0.0,2026-09-02T19:53:48+00:00,CJB1,408-2521547-0711559,INR,VIOMI,2117.8
B0DCGHVN81,FBA79452,1,1814.4,16.1,0.0,2026-09-02T19:43:42+00:00,MAA4,406-9675084-1483512,INR,VIOMI,1814.4
B0FN4HDM6Z,FBK79791,1,1524.58,16.1,0.0,2026-09-02T18:54:49+00:00,BLR7,406-7634541-6369909,INR,VIOMI,1524.58
B0D67727VG,FBP79350,1,951.42,0.0,0.0,2026-09-02T18:48:50+00:00,HYD8,402-8797821-2359568,INR,VIOMI,951.42
B01ISNU3X4,FBA77113,1,1609.32,33.9,0.0,2026-09-02T18:03:55+00:00,BLR8,403-7685816-5512305,INR,VIOMI,1609.32
B0BYHHSLPC,FBA79116,1,1778.82,33.9,0.0,2026-09-02T17:16:50+00:00,DED4,171-3572945-0533968,INR,VIOMI,1778.82
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-09-02T16:48:46+00:00,HYD8,407-6582470-5169960,INR,VIOMI,3050.0
B0FN4GQ9HT,FBK79787,1,533.06,16.1,0.0,2026-09-02T16:20:44+00:00,MAA4,403-9793019-0338754,INR,VIOMI,533.06
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-09-02T14:33:50+00:00,MAA4,405-7309087-2395531,INR,VIOMI,2541.52
B0FN4FHH5Y,FBK79784,1,4660.16,66.94,0.0,2026-09-02T13:04:49+00:00,DEL5,405-2645916-3397152,INR,VIOMI,4660.16
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-02T12:44:50+00:00,HYD3,405-0945362-2520340,INR,VIOMI,533.06
B00QHURUBE,FBA80173,1,10846.61,0.0,0.0,2026-09-02T12:17:50+00:00,DED4,402-2585429-2132305,INR,VIOMI,10846.61
B0GLHC8CB3,FBK80024,1,1439.83,0.0,0.0,2026-09-02T11:44:50+00:00,HYD8,408-6530753-7412345,INR,VIOMI,1439.83
B01ISNU3X4,FBA77113,1,1609.32,0.0,0.0,2026-09-02T11:43:46+00:00,BOM5,408-8486772-9281955,INR,VIOMI,1609.32
B0DVC8NYY2,FBA79682,1,1609.32,33.9,0.0,2026-09-02T10:58:57+00:00,BLR7,405-8696209-8551523,INR,VIOMI,1609.32
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-02T10:56:46+00:00,BOM5,402-2553524-0047500,INR,VIOMI,5083.9
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-09-02T09:36:50+00:00,CJB1,402-5976837-5625154,INR,VIOMI,2880.5
B0D9KFZYG8,FBA79404,1,1397.46,33.9,0.0,2026-09-02T09:36:50+00:00,CJB1,405-4318458-0152324,INR,VIOMI,1397.46
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-02T09:16:46+00:00,BLR7,407-6468810-9895567,INR,VIOMI,533.06
B0FHVWHQHR,FBA79790,1,592.37,0.0,0.0,2026-09-02T09:12:51+00:00,BLR8,402-1769258-2570761,INR,VIOMI,592.37
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-09-02T07:15:49+00:00,BOM5,403-8145826-6497925,INR,VIOMI,5083.9
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-09-02T05:52:02+00:00,BOM5,407-4379493-6747532,INR,VIOMI,2541.52
B0DQCWRG3H,FBA79493,1,1863.56,66.94,0.0,2026-09-02T05:36:46+00:00,BOM5,407-2465216-4546719,INR,VIOMI,1863.56
B01ISNU3X4,FBA77113,1,1609.32,0.0,0.0,2026-09-02T05:35:50+00:00,BLR8,407-1855355-2015507,INR,VIOMI,1609.32
B00FFIGZF6,FBA80172,1,6439.84,33.9,0.0,2026-09-02T05:22:57+00:00,BOM7,171-8930346-3309148,INR,VIOMI,6439.84
B00FFIGZF6,FBA80172,1,6439.84,33.9,0.0,2026-09-02T05:22:57+00:00,BOM7,171-8930346-3309148,INR,VIOMI,6439.84
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-09-02T04:56:50+00:00,CJB1,402-7369954-4457124,INR,VIOMI,2880.5
B0GN8WW6BC,FBA79993,1,11863.56,33.9,0.0,2026-09-02T04:35:30+00:00,BOM5,171-2366518-7825126,INR,VIOMI,11863.56
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-02T03:48:53+00:00,BOM5,404-9357568-5925127,INR,VIOMI,5083.9
B0CQX3VB1R,FBA79696,1,1863.56,0.0,0.0,2026-09-01T22:32:46+00:00,BOM5,403-2134072-8773920,INR,VIOMI,1863.56
B0F43P6D23,FBA79652,1,3050.0,33.9,0.0,2026-09-01T22:26:44+00:00,BOM5,171-2638954-3020340,INR,VIOMI,3050.0
B00FFIGZF6,FBA80172,1,6439.83,33.9,0.0,2026-09-01T21:18:45+00:00,DEL5,171-6169840-9377960,INR,VIOMI,6439.83
B0DP32F346,FBA79617,1,2711.02,0.0,0.0,2026-09-01T20:31:04+00:00,BLR7,406-1042676-7433964,INR,VIOMI,2711.02
B0CFKHCQ8W,FBA79585,1,1778.81,0.0,0.0,2026-09-01T19:35:47+00:00,DEL5,171-4802044-0982765,INR,VIOMI,1778.81
B0DP2Z5DQ9,FBA79615,1,2541.52,0.0,0.0,2026-09-01T19:15:46+00:00,PNQ3,408-2321383-8817902,INR,VIOMI,2541.52
B0CQX3VB1R,FBA79696,1,1863.56,0.0,0.0,2026-09-01T18:26:51+00:00,BLR8,402-7411599-6251559,INR,VIOMI,1863.56
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-01T18:14:54+00:00,HYD3,405-5549593-9663503,INR,VIOMI,533.06
B0FN4HDM6Z,FBK79791,1,1524.58,16.1,0.0,2026-09-01T18:09:52+00:00,BLR7,402-0314613-4769943,INR,VIOMI,1524.58
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-09-01T18:06:53+00:00,HYD8,404-6679826-1757106,INR,VIOMI,2541.52
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-01T17:55:50+00:00,HYD3,405-5549593-9663503,INR,VIOMI,533.06
B0D67727VG,FBP79350,1,951.42,0.0,0.0,2026-09-01T17:40:49+00:00,HYD8,171-9830329-7514702,INR,VIOMI,951.42
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-09-01T16:17:54+00:00,HYD8,405-4169524-8533139,INR,VIOMI,2541.53
B00FFIGZF6,FBA80172,1,6439.83,0.0,0.0,2026-09-01T14:49:52+00:00,DEL4,402-9687331-1549137,INR,VIOMI,6439.83
B0FN4GQ9HT,FBK79787,1,533.05,0.0,0.0,2026-09-01T13:40:43+00:00,BLR8,402-9222874-5289156,INR,VIOMI,533.05
B0DNJS23HS,FBA79567,1,5083.9,50.0,0.0,2026-09-01T12:25:47+00:00,BOM5,402-0806099-7107503,INR,VIOMI,5083.9
B0CYSLCRQS,FBA79263,1,2541.53,33.9,0.0,2026-09-01T12:01:50+00:00,HYD8,408-8570853-9429920,INR,VIOMI,2541.53
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-09-01T11:38:51+00:00,MAA4,408-0803056-1753933,INR,VIOMI,533.06
B0FN4GQ9HT,FBK79787,1,533.05,33.9,25.42,2026-09-01T11:29:50+00:00,DEL4,408-2828427-9739512,INR,VIOMI,533.05
B0CDPMX152,FBA78980,1,1905.94,16.1,0.0,2026-09-01T09:21:48+00:00,CCX1,171-7847014-3976312,INR,VIOMI,1905.94
B0DQCWRG3H,FBA79493,1,1863.56,66.94,0.0,2026-09-01T08:01:51+00:00,HYD8,402-0400126-7474728,INR,VIOMI,1863.56
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-01T07:49:57+00:00,BOM5,402-8026897-7889124,INR,VIOMI,5083.9
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-09-01T07:31:52+00:00,BOM5,403-1949351-0800364,INR,VIOMI,3050.0
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-01T07:22:45+00:00,BOM5,404-4292456-6970745,INR,VIOMI,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-01T05:30:50+00:00,BOM5,406-8245904-9357143,INR,VIOMI,5083.9
B0DP32F346,FBA79617,1,2711.02,0.0,0.0,2026-09-01T05:17:46+00:00,PNQ3,408-2035216-3005907,INR,VIOMI,2711.02
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-09-01T05:16:49+00:00,DEL5,403-9993717-2297944,INR,VIOMI,2541.53
B0DCGHVN81,FBA79452,1,1814.4,33.9,0.0,2026-09-01T04:26:47+00:00,MAA4,403-9274184-1391505,INR,VIOMI,1814.4
B07JHDKXK4,FBA78345,1,2795.76,0.0,0.0,2026-09-01T03:50:47+00:00,PNQ3,402-3390865-3809919,INR,VIOMI,2795.76
B0GN86G345,FBA79989,1,2117.8,0.0,0.0,2026-09-01T03:40:46+00:00,CJB1,406-1764069-5697137,INR,VIOMI,2117.8
B07GVGMW59,FBA79260,1,2287.29,0.0,0.0,2026-09-01T03:28:45+00:00,CJB1,404-1433866-3776334,INR,VIOMI,2287.29
B0CDPP45BM,FBA78981,1,3388.98,16.1,0.0,2026-09-01T03:22:47+00:00,HYD3,408-2262881-8694735,INR,VIOMI,3388.98
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-08-31T21:52:46+00:00,BOM5,405-9743726-4211544,INR,VIOMI,5083.9
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-08-31T21:52:05+00:00,BOM5,405-9793961-5013128,INR,VIOMI,5083.9
B0FN4GQ9HT,FBK79787,1,533.05,33.9,0.0,2026-08-31T21:46:06+00:00,DEL5,404-7376673-5225934,INR,VIOMI,533.05
B0CQX4K9P5,FBA79697,1,0.0,0.0,0.0,2026-08-31T20:46:25+00:00,BLR8,404-3724329-7971566,INR,VIOMI,0.0
B00FFIGZF6,FBA80172,1,6439.83,33.9,0.0,2026-08-31T20:10:56+00:00,DEL5,171-8289560-4349118,INR,VIOMI,6439.83
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-08-31T19:56:48+00:00,HYD8,408-1045432-7026712,INR,VIOMI,533.06
B0D67727VG,FBP79350,1,951.42,6.03,0.0,2026-08-31T19:12:51+00:00,BLR7,405-6826531-3663544,INR,VIOMI,951.42
B0D845B2DG,FBA79280,1,1270.34,0.0,0.0,2026-08-31T19:06:51+00:00,DED4,405-1959187-5380345,INR,VIOMI,1270.34
B0FHVWHQHR,FBA79790,1,592.37,33.9,0.0,2026-08-31T18:58:52+00:00,BLR8,403-9134596-4112351,INR,VIOMI,592.37
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-08-31T18:57:58+00:00,HYD3,407-9179412-4931550,INR,VIOMI,5083.9
B0D67727VG,FBP79350,1,951.42,75.24,0.0,2026-08-31T17:56:44+00:00,CCX1,403-4697188-7180333,INR,VIOMI,951.42
B0FN4FPJ83,FBK79786,2,1694.07,67.8,0.0,2026-08-31T15:25:49+00:00,BLR7,171-3079866-0520359,INR,VIOMI,3388.14
B0BRKFP94K,FBA79111,1,0.0,0.0,0.0,2026-08-31T14:55:46+00:00,DED4,402-5417428-1111534,INR,VIOMI,0.0
B0D2LD6BYJ,FBA79267,1,846.61,33.9,0.0,2026-08-31T14:00:49+00:00,DEL4,404-8592795-5377920,INR,VIOMI,846.61
B0FN4GQ9HT,FBK79787,1,533.06,33.9,0.0,2026-08-31T13:42:47+00:00,BLR8,171-6290041-9055525,INR,VIOMI,533.06
B01ISNU3X4,FBA77113,1,1609.32,16.1,0.0,2026-08-31T10:43:48+00:00,BOM5,402-0001104-8187528,INR,VIOMI,1609.32
B0FN4DSQ6P,FBK79789,1,490.68,33.9,0.0,2026-08-31T06:47:43+00:00,MAA4,407-3235739-1721900,INR,VIOMI,490.68
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-08-31T06:30:49+00:00,BLR7,402-2106666-6665164,INR,VIOMI,951.43
B0DB5W4TCP,FBA79478,1,1482.2,0.0,0.0,2026-08-31T06:00:52+00:00,CJB1,407-7975749-2740369,INR,VIOMI,1482.2
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-08-31T05:37:53+00:00,BLR7,402-0534241-6801115,INR,VIOMI,951.43
B0GN86G345,FBA79989,1,2117.8,0.0,0.0,2026-08-31T03:37:45+00:00,CJB1,407-2966579-6467558,INR,VIOMI,2117.8
B00FFIGZF6,FBA80172,1,6439.83,0.0,0.0,2026-08-31T03:34:48+00:00,AMD2,406-4492877-7853142,INR,VIOMI,6439.83
B001QXCYZY,FBK80139,1,7033.05,33.9,0.0,2026-08-30T22:50:52+00:00,HYD3,402-6766658-4465958,INR,VIOMI,7033.05
B0FN4FHH5Y,FBK79784,1,4660.17,33.9,0.0,2026-08-30T19:27:47+00:00,DEL5,407-1084160-9265953,INR,VIOMI,4660.17
B0FHVWHQHR,FBA79790,1,592.38,8.06,0.0,2026-08-30T19:01:52+00:00,BLR8,171-9547744-0245914,INR,VIOMI,592.38
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-08-30T17:53:50+00:00,DEL4,407-0930031-3863554,INR,VIOMI,3050.0
B0DB5YTQZV,FBA79479,1,1778.81,33.9,0.0,2026-08-30T16:50:49+00:00,LKO1,405-8256958-7861932,INR,VIOMI,1778.81
B089SJGQBH,FBA77104,1,4151.7,0.0,0.0,2026-08-30T16:37:49+00:00,LKO1,402-2599810-6581900,INR,VIOMI,4151.7
B0GLHC8CB3,FBK80024,1,1439.83,0.0,0.0,2026-08-30T16:16:53+00:00,HYD8,408-1872449-5681969,INR,VIOMI,1439.83
B0FN4HDM6Z,FBK79791,1,1524.58,0.0,0.0,2026-08-30T16:08:51+00:00,HYD8,405-8321605-5320324,INR,VIOMI,1524.58
B0DB5W4TCP,FBA79478,1,1482.2,33.9,0.0,2026-08-30T15:34:52+00:00,HYD3,171-8938808-5012301,INR,VIOMI,1482.2
B0FN4HDM6Z,FBK79791,1,1524.58,0.0,0.0,2026-08-30T15:31:46+00:00,CCX1,404-9948144-7120313,INR,VIOMI,1524.58
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-08-30T15:20:50+00:00,LKO1,405-5003277-5946746,INR,VIOMI,5083.9
B0DVC8NYY2,FBA79682,1,1609.32,16.1,0.0,2026-08-30T15:04:45+00:00,HYD8,404-9391602-1623526,INR,VIOMI,1609.32
B0FN4GQ9HT,FBK79787,1,533.06,0.0,0.0,2026-08-30T14:44:52+00:00,BOM5,407-0648153-2750742,INR,VIOMI,533.06
B0DCGHKRXX,FBA79440,1,1609.32,33.9,0.0,2026-08-30T14:25:49+00:00,HYD8,405-1856919-2756350,INR,VIOMI,1609.32
B0FHVWHQHR,FBA79790,1,592.38,0.0,0.0,2026-08-30T12:46:54+00:00,BOM5,408-0599988-5513110,INR,VIOMI,592.38
B0FN4GQ9HT,FBK79787,1,533.05,33.9,0.0,2026-08-30T12:28:44+00:00,CCX1,402-0872515-5673943,INR,VIOMI,533.05
B0DP2Z5DQ9,FBA79615,1,2541.53,0.0,0.0,2026-08-30T11:32:58+00:00,DEL5,404-4811011-2845153,INR,VIOMI,2541.53
B0FN4GQ9HT,FBK79787,1,533.06,16.1,0.0,2026-08-30T10:44:46+00:00,DEL5,408-9282456-2310725,INR,VIOMI,533.06
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-08-30T10:34:46+00:00,BLR7,406-7221012-3057119,INR,VIOMI,0.0
B07GVGMW59,FBA79260,1,2287.28,0.0,0.0,2026-08-30T10:20:49+00:00,CJB1,404-1485846-9321960,INR,VIOMI,2287.28
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-08-30T10:08:45+00:00,BOM5,404-0089537-8453106,INR,VIOMI,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-08-30T10:07:44+00:00,BOM5,403-1499846-7197110,INR,VIOMI,5083.9
