asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0FG88HVQ8,FBA79813,1,1694.06,33.9,0.0,2026-09-04T21:48:50+00:00,PNQ3,407-0462725-5691526,INR,AUDIOARRAY,1694.06
B0FJS57732,FBM79783,1,2414.41,33.9,0.0,2026-09-04T21:43:46+00:00,DEL4,406-3306139-0663559,INR,AUDIOARRAY,2414.41
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-04T18:20:54+00:00,BLR8,403-9465786-4504305,INR,AUDIOARRAY,465.25
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-04T18:20:54+00:00,BLR8,403-9465786-4504305,INR,AUDIOARRAY,465.25
B0FQJWWDVK,FBA79820,1,380.5,66.94,0.0,2026-09-04T18:06:49+00:00,BLR8,408-5307590-4555541,INR,AUDIOARRAY,380.5
B0GN8MPYPG,FBA79982,1,4660.17,33.9,0.0,2026-09-04T17:17:48+00:00,BOM7,407-0720007-2539569,INR,AUDIOARRAY,4660.17
B0CM6WH4ZT,FBA79105,1,1185.59,66.95,0.0,2026-09-04T17:11:44+00:00,DEL4,404-6742189-3914711,INR,AUDIOARRAY,1185.59
B0GD8JSPB1,FBA79974,1,7626.28,0.0,0.0,2026-09-04T16:32:48+00:00,HYD3,405-7134312-9526734,INR,AUDIOARRAY,7626.28
B0FG88HVQ8,FBA79813,1,1694.07,33.9,0.0,2026-09-04T16:20:53+00:00,CJB1,406-3188119-6833944,INR,AUDIOARRAY,1694.07
B0GXP97CZG,FBA80084,1,3219.49,0.0,0.0,2026-09-04T15:53:48+00:00,DEL5,407-5756085-3517111,INR,AUDIOARRAY,3219.49
B0H2ZCQFTZ,FBA80109,1,15253.39,33.9,0.0,2026-09-04T14:44:47+00:00,BOM5,402-2961645-2413147,INR,AUDIOARRAY,15253.39
B0B4G59Y8W,FBA75689,1,1694.07,0.0,0.0,2026-09-04T14:37:51+00:00,BLR7,406-1112235-2778716,INR,AUDIOARRAY,1694.07
B0G53H49BS,FBA79961,1,2372.03,0.0,0.0,2026-09-04T14:30:47+00:00,AMD2,408-4284279-4028367,INR,AUDIOARRAY,2372.03
B0DFMLXD9S,FBA79447,1,3388.98,33.9,0.0,2026-09-04T13:51:49+00:00,DEL5,403-3527874-7157135,INR,AUDIOARRAY,3388.98
B0FQBXS6Y2,FBA79839,1,1270.34,16.1,0.0,2026-09-04T13:49:46+00:00,PNQ3,404-0938557-5850743,INR,AUDIOARRAY,1270.34
B0GW8Z556N,FBA79996,1,761.86,33.9,0.0,2026-09-04T13:47:48+00:00,MAA4,405-4818659-1029130,INR,AUDIOARRAY,761.86
B0GW8Z556N,FBA79996,3,761.86,101.7,0.0,2026-09-04T13:47:48+00:00,MAA4,405-4818659-1029130,INR,AUDIOARRAY,2285.58
B0GW8Z556N,FBA79996,1,761.86,33.9,0.0,2026-09-04T13:47:48+00:00,MAA4,405-4818659-1029130,INR,AUDIOARRAY,761.86
B0CM9L1QZG,FBA79108,1,1143.22,0.0,0.0,2026-09-04T11:15:50+00:00,HYD8,407-1912182-0340364,INR,AUDIOARRAY,1143.22
B0G53H49BS,FBA79961,1,2372.03,33.9,0.0,2026-09-04T10:07:51+00:00,DEL4,404-6952088-9565968,INR,AUDIOARRAY,2372.03
B0GW8Z556N,FBA79996,1,761.86,33.9,0.0,2026-09-04T10:07:51+00:00,DEL4,404-6952088-9565968,INR,AUDIOARRAY,761.86
B0CM6WH4ZT,FBA79105,1,1185.59,16.1,0.0,2026-09-04T10:05:50+00:00,DEL4,403-7934023-0674701,INR,AUDIOARRAY,1185.59
B0FQJWWDVK,FBA79820,1,380.51,33.9,0.0,2026-09-04T09:01:00+00:00,DEL4,404-1283642-4390746,INR,AUDIOARRAY,380.51
B0FR5DLXH9,FBA79903,1,761.86,33.9,0.0,2026-09-04T09:00:47+00:00,DEL4,405-3904583-1091546,INR,AUDIOARRAY,761.86
B0CM6WH4ZT,FBA79105,1,1185.59,33.9,0.0,2026-09-04T08:23:45+00:00,DEL4,404-3242847-1714702,INR,AUDIOARRAY,1185.59
B0CH4VCD6R,FBA77171,1,465.26,0.0,0.0,2026-09-04T07:26:48+00:00,BLR8,407-6966331-4653111,INR,AUDIOARRAY,465.26
B0DXFPM4N2,FBA79482,1,7626.28,0.0,0.0,2026-09-04T07:22:50+00:00,BLR7,405-3048584-6451515,INR,AUDIOARRAY,7626.28
B0GW8Z556N,FBA79996,1,761.86,0.0,0.0,2026-09-04T07:16:50+00:00,DEL5,171-3839394-7672330,INR,AUDIOARRAY,761.86
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-04T06:19:55+00:00,CJB1,403-3104106-8944351,INR,AUDIOARRAY,465.25
B0B4K87PR4,FBA75690,1,0.0,0.0,0.0,2026-09-04T05:34:35+00:00,BLR8,Case id - 00301953,INR,AUDIOARRAY,0.0
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-04T05:26:56+00:00,CJB1,403-5604968-9813958,INR,AUDIOARRAY,465.25
B0G4DNF8RZ,FBA79842,1,0.0,0.0,0.0,2026-09-04T04:45:31+00:00,PNQ3,#AAshop-4740/26-27,INR,AUDIOARRAY,0.0
B0B4G19R58,FBA75674,1,3122.91,0.0,0.0,2026-09-04T04:41:49+00:00,BOM5,403-9179529-5014724,INR,AUDIOARRAY,3122.91
B0CM6WH4ZT,FBA79105,1,1185.6,0.0,0.0,2026-09-04T04:17:49+00:00,CCX1,406-8567453-9951569,INR,AUDIOARRAY,1185.6
B0FJS57732,FBA80141,1,2414.41,0.0,0.0,2026-09-04T04:09:45+00:00,PNQ3,408-3887712-0947528,INR,AUDIOARRAY,2414.41
B0GD8JSPB1,FBA79974,1,7626.27,0.0,0.0,2026-09-03T22:40:44+00:00,BOM5,405-6510467-6568312,INR,AUDIOARRAY,7626.27
B0G39ZHDYP,FBA79959,1,1016.1,33.9,0.0,2026-09-03T22:17:44+00:00,BOM5,402-9773824-5832361,INR,AUDIOARRAY,1016.1
B0B4JRQP22,FBA75679,1,0.0,0.0,0.0,2026-09-03T21:30:33+00:00,DEL5,AAshop-4738/26-27,INR,AUDIOARRAY,0.0
B0FQBTRM28,FBA79841,1,0.0,0.0,0.0,2026-09-03T21:17:34+00:00,AMD2,Case id - 1000039119,INR,AUDIOARRAY,0.0
B0B4DPX2J2,FBA75673,1,0.0,0.0,0.0,2026-09-03T20:59:43+00:00,CCX1,404-8260413-5063549,INR,AUDIOARRAY,0.0
B0CM6WH4ZT,FBA79105,1,1185.59,33.9,0.0,2026-09-03T20:58:49+00:00,DEL4,407-8684652-7554763,INR,AUDIOARRAY,1185.59
B0DFMNGFTD,FBA79449,1,0.0,0.0,0.0,2026-09-03T20:51:36+00:00,DEL5,AAshop-4734/26-27,INR,AUDIOARRAY,0.0
B0G39ZHDYP,FBA79959,1,1016.1,33.9,0.0,2026-09-03T20:10:45+00:00,BOM5,406-1346485-4392312,INR,AUDIOARRAY,1016.1
B0CM6NVLT9,FBA79104,1,1355.08,0.0,0.0,2026-09-03T19:07:45+00:00,BOM5,406-1776249-8843522,INR,AUDIOARRAY,1355.08
B0B4G19R58,FBA75674,1,0.0,0.0,0.0,2026-09-03T18:55:02+00:00,BLR8,AAshop-4739/26-27,INR,AUDIOARRAY,0.0
B0CM6WH4ZT,FBA79105,1,1185.59,0.0,0.0,2026-09-03T17:57:48+00:00,BLR7,171-3133375-0233901,INR,AUDIOARRAY,1185.59
B0CM6WH4ZT,FBA79105,1,1185.59,0.0,0.0,2026-09-03T17:30:55+00:00,DEL4,402-5407815-8557953,INR,AUDIOARRAY,1185.59
B0FTVQQVDC,FBA79904,1,8473.72,33.9,0.0,2026-09-03T17:21:48+00:00,DEL5,171-7276933-9045136,INR,AUDIOARRAY,8473.72
B0CM6WH4ZT,FBA79105,1,1185.6,0.0,0.0,2026-09-03T17:11:52+00:00,BOM7,405-3936241-2593907,INR,AUDIOARRAY,1185.6
B0FQBX8J17,FBA79838,1,0.0,0.0,0.0,2026-09-03T15:47:34+00:00,CCX1,Case id - 1000038612,INR,AUDIOARRAY,0.0
B0FTVQQVDC,FBA79904,1,8473.73,50.0,0.0,2026-09-03T14:47:47+00:00,DEL5,408-7141699-8634703,INR,AUDIOARRAY,8473.73
B0CM6WH4ZT,FBA79105,1,1185.59,33.9,0.0,2026-09-03T14:37:50+00:00,BLR7,408-4414849-5698730,INR,AUDIOARRAY,1185.59
B0DXFPM4N2,FBA79482,1,0.0,0.0,0.0,2026-09-03T14:15:43+00:00,DEL5,404-9797569-6579534,INR,AUDIOARRAY,0.0
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-03T14:12:00+00:00,CJB1,171-3275922-3552319,INR,AUDIOARRAY,465.25
B0FJS57732,FBM79783,1,0.0,0.0,0.0,2026-09-03T13:52:49+00:00,HYD8,404-1373476-1578728,INR,AUDIOARRAY,0.0
B0G53LZNY3,FBA79962,1,4490.68,0.0,0.0,2026-09-03T12:14:49+00:00,BLR8,403-0431394-0949104,INR,AUDIOARRAY,4490.68
B0GW92TTMS,FBA80003,1,0.0,0.0,0.0,2026-09-03T09:56:32+00:00,BOM5,#AAshop-4735/26-27,INR,AUDIOARRAY,0.0
B0FQBWV1ST,FBA79840,1,1694.07,0.0,0.0,2026-09-03T09:00:53+00:00,DEL5,403-3854650-5733140,INR,AUDIOARRAY,1694.07
B0G39ZHDYP,FBA79959,1,1016.1,33.9,0.0,2026-09-03T08:40:44+00:00,BOM5,404-0736174-6921936,INR,AUDIOARRAY,1016.1
B0FG88HVQ8,FBA79813,1,1694.06,0.0,0.0,2026-09-03T08:16:48+00:00,AMD2,403-1978927-0597946,INR,AUDIOARRAY,1694.06
B0FJS57732,FBA80141,1,2414.41,0.0,0.0,2026-09-03T08:06:47+00:00,MAA4,402-6965709-3187513,INR,AUDIOARRAY,2414.41
B0FJ8TSQK1,FBA79830,1,2668.64,0.0,0.0,2026-09-03T07:59:52+00:00,BLR7,402-6458799-1837113,INR,AUDIOARRAY,2668.64
B0CH4VCD6R,FBA77171,1,465.25,33.9,0.0,2026-09-03T06:15:51+00:00,CCX1,403-7443904-2599510,INR,AUDIOARRAY,465.25
B0FJS57732,FBA80141,1,2414.41,0.0,0.0,2026-09-03T06:11:51+00:00,BOM7,407-4344594-6087523,INR,AUDIOARRAY,2414.41
B0GW92316G,FBA80004,1,6778.82,0.0,0.0,2026-09-03T05:48:47+00:00,MAA4,407-2963566-2206717,INR,AUDIOARRAY,6778.82
B0BLJVJ2GN,FBA76414,1,0.0,0.0,0.0,2026-09-03T04:27:34+00:00,MAA4,Case id - 1000039013,INR,AUDIOARRAY,0.0
B0FJS57732,FBA80141,1,0.0,0.0,0.0,2026-09-03T04:23:42+00:00,CCX1,404-7511026-8522756,INR,AUDIOARRAY,0.0
B0CH4VCD6R,FBA77171,1,465.25,0.0,0.0,2026-09-02T22:43:49+00:00,CJB1,408-3070385-4184353,INR,AUDIOARRAY,465.25
B0CM6WH4ZT,FBA79105,1,1185.6,33.9,0.0,2026-09-02T21:52:47+00:00,DEL4,404-4056069-1361119,INR,AUDIOARRAY,1185.6
B0B4DS678Q,FBA75676,1,1609.32,33.9,0.0,2026-09-02T21:49:45+00:00,MAA4,402-2569773-8237916,INR,AUDIOARRAY,1609.32
B0DFMLS8JG,FBA79445,1,3388.98,0.0,0.0,2026-09-02T19:31:54+00:00,HYD8,404-1123570-1465148,INR,AUDIOARRAY,3388.98
B0D3M1B4Z8,FBA79380,1,2965.26,33.9,0.0,2026-09-02T19:16:50+00:00,BLR7,402-5939323-7607543,INR,AUDIOARRAY,2965.26
B0B4G59Y8W,FBA75689,1,1694.07,33.9,0.0,2026-09-02T18:59:05+00:00,BLR7,406-7348427-4813954,INR,AUDIOARRAY,1694.07
B0CKHVHVQ1,FBA79005,1,4575.42,4.03,0.0,2026-09-02T18:50:51+00:00,DEL5,405-2701366-2847562,INR,AUDIOARRAY,4575.42
B0FJ2DT13L,FBA79825,1,3261.86,66.95,0.0,2026-09-02T18:27:47+00:00,DEL4,404-9108085-9249926,INR,AUDIOARRAY,3261.86
B0B4K87PR4,FBA75690,1,3388.98,16.1,0.0,2026-09-02T18:13:54+00:00,PNQ3,402-7934729-5997160,INR,AUDIOARRAY,3388.98
B0GN2LHJY4,FBA80007,1,7626.27,33.9,0.0,2026-09-02T17:52:48+00:00,HYD3,405-5945518-2202719,INR,AUDIOARRAY,7626.27
B0FQBXS6Y2,FBA79839,1,1270.34,16.1,0.0,2026-09-02T17:43:43+00:00,BOM5,407-5426416-8284346,INR,AUDIOARRAY,1270.34
B0FJS57732,FBA80141,1,2414.4,0.0,0.0,2026-09-02T17:27:45+00:00,MAA4,407-0763978-2126726,INR,AUDIOARRAY,2414.4
B0CH4RNWJX,FBA79011,1,0.0,0.0,0.0,2026-09-02T16:46:35+00:00,BLR7,AAshop-4737/26-27,INR,AUDIOARRAY,0.0
B0FG88HVQ8,FBA79813,1,0.0,0.0,0.0,2026-09-02T16:23:35+00:00,DEL5,Case id - 1000038949,INR,AUDIOARRAY,0.0
B0B4DPX2J2,FBA75673,1,2287.29,33.9,0.0,2026-09-02T15:32:50+00:00,CJB1,403-0938007-0092311,INR,AUDIOARRAY,2287.29
B0GMPGNXX3,FBA79956,2,507.63,0.0,0.0,2026-09-02T14:19:56+00:00,BLR8,402-2585429-2132305,INR,AUDIOARRAY,1015.26
B0D3M1B4Z8,FBA79380,1,0.0,0.0,0.0,2026-09-02T14:00:33+00:00,DEL5,AAshop-4736/26-27,INR,AUDIOARRAY,0.0
B0FJS57732,FBA80141,1,2414.41,33.9,0.0,2026-09-02T13:46:53+00:00,DEL5,406-8378251-7092320,INR,AUDIOARRAY,2414.41
B0G53LZNY3,FBA79962,1,4490.68,0.0,0.0,2026-09-02T12:23:47+00:00,AMD2,405-6079146-2952327,INR,AUDIOARRAY,4490.68
B0CM6WH4ZT,FBA79105,1,1185.6,33.9,0.0,2026-09-02T12:03:50+00:00,HYD3,406-3873985-8195507,INR,AUDIOARRAY,1185.6
B0C5957W3P,FBA78420,1,380.51,0.0,0.0,2026-09-02T11:50:52+00:00,BLR8,408-9978061-2626740,INR,AUDIOARRAY,380.51
B0FQBX8J17,FBA79838,1,1100.85,50.0,0.0,2026-09-02T10:23:50+00:00,BLR8,402-7688521-6955525,INR,AUDIOARRAY,1100.85
B0FG88HVQ8,FBA79813,1,1694.06,33.9,0.0,2026-09-02T10:21:59+00:00,BOM5,403-4590341-1539510,INR,AUDIOARRAY,1694.06
B0C539RBGL,FBA78205,1,1609.32,33.9,0.0,2026-09-02T10:15:19+00:00,DEL4,402-6482068-3837133,INR,AUDIOARRAY,1609.32
B0FJS57732,FBA80141,1,2414.41,0.0,0.0,2026-09-02T09:54:49+00:00,MAA4,404-0465335-6106763,INR,AUDIOARRAY,2414.41
B0GXP97CZG,FBA80084,1,3219.49,33.9,0.0,2026-09-02T07:48:44+00:00,DEL4,403-8001327-0461168,INR,AUDIOARRAY,3219.49
B0GXP97CZG,FBA80084,1,3219.49,33.9,0.0,2026-09-02T07:47:44+00:00,DEL4,402-0320415-4973968,INR,AUDIOARRAY,3219.49
B0B4G19R58,FBA75674,1,3219.49,33.9,0.0,2026-09-02T07:42:52+00:00,BLR8,408-4233989-0356302,INR,AUDIOARRAY,3219.49
B0G3B152FR,FBA79960,1,1609.32,0.0,0.0,2026-09-02T07:11:47+00:00,BOM7,407-3311813-7841955,INR,AUDIOARRAY,1609.32
B0CF5RRTDJ,FBA78974,1,1694.07,0.0,0.0,2026-09-02T06:42:51+00:00,BLR8,171-7815707-6690718,INR,AUDIOARRAY,1694.07
B0DFMMTWLY,FBA79446,1,1694.07,33.9,0.0,2026-09-02T05:39:49+00:00,DEL5,408-3372284-5032330,INR,AUDIOARRAY,1694.07
B0B4G7VWXD,FBA75684,1,1439.83,33.9,0.0,2026-09-02T05:24:53+00:00,CJB1,406-0636913-5816303,INR,AUDIOARRAY,1439.83
B0G4DNF8RZ,FBA79842,1,2795.76,33.9,0.0,2026-09-02T05:17:53+00:00,HYD8,171-3397401-3924367,INR,AUDIOARRAY,2795.76
B0B4G19R58,FBA75674,1,3219.5,0.0,0.0,2026-09-02T05:15:54+00:00,BLR8,408-4328753-2769140,INR,AUDIOARRAY,3219.5
B0BPLZ5CGV,FBA76864,1,0.0,0.0,0.0,2026-09-02T05:04:41+00:00,BOM7,404-1311585-3419522,INR,AUDIOARRAY,0.0
B0FJS57732,FBA80141,1,0.0,0.0,0.0,2026-09-02T04:57:30+00:00,DEL5,404-7999424-3669960,INR,AUDIOARRAY,0.0
B0B4G7VWXD,FBA75684,1,1439.84,0.0,0.0,2026-09-02T04:26:43+00:00,PNQ3,407-7704030-9368320,INR,AUDIOARRAY,1439.84
B0FR5DLXH9,FBA79903,1,761.86,33.9,0.0,2026-09-02T04:19:48+00:00,DEL4,408-4678112-5643546,INR,AUDIOARRAY,761.86
B0CKHVHVQ1,FBA79005,1,4575.42,33.9,0.0,2026-09-02T03:59:50+00:00,DEL5,403-5853782-0269920,INR,AUDIOARRAY,4575.42
B0B4DPX2J2,FBA75673,1,2287.28,33.9,0.0,2026-09-01T23:07:48+00:00,HYD3,407-3522695-6440336,INR,AUDIOARRAY,2287.28
B0FQBX8J17,FBA79838,1,1100.84,33.9,0.0,2026-09-01T21:48:48+00:00,HYD8,406-2177778-6429955,INR,AUDIOARRAY,1100.84
B0B4DPX2J2,FBA75673,1,2287.28,33.9,0.0,2026-09-01T21:40:46+00:00,CCX1,408-2400980-8312323,INR,AUDIOARRAY,2287.28
B0GXP97CZG,FBA80084,1,3219.5,0.0,0.0,2026-09-01T21:34:46+00:00,PNQ3,404-1670222-4769137,INR,AUDIOARRAY,3219.5
B0GXP97CZG,FBA80084,1,3219.49,33.9,0.0,2026-09-01T21:16:47+00:00,BLR7,407-2539056-9941140,INR,AUDIOARRAY,3219.49
B0B4DPX2J2,FBA75673,1,2287.29,33.9,0.0,2026-09-01T20:59:49+00:00,BLR7,407-4686470-2673162,INR,AUDIOARRAY,2287.29
B0FQBXS6Y2,FBA79839,4,1270.34,135.6,0.0,2026-09-01T20:26:46+00:00,BOM5,406-6056973-9378729,INR,AUDIOARRAY,5081.36
B0DT6T6N6B,FBA79694,1,507.62,33.9,0.0,2026-09-01T20:09:47+00:00,BOM5,402-4164430-1103541,INR,AUDIOARRAY,507.62
B0H3LHF2WW,FBA80142,1,2117.8,0.0,0.0,2026-09-01T19:38:09+00:00,DEL5,406-2727144-2713958,INR,AUDIOARRAY,2117.8
B0FJS57732,FBA80141,1,2414.41,0.0,0.0,2026-09-01T19:28:45+00:00,CJB1,404-9426509-6287556,INR,AUDIOARRAY,2414.41
B0CKHVHVQ1,FBA79005,1,4575.42,16.1,0.0,2026-09-01T19:18:48+00:00,DEL5,408-8959500-5908350,INR,AUDIOARRAY,4575.42
B0CKHVHVQ1,FBA79005,1,4575.42,33.9,0.0,2026-09-01T19:14:45+00:00,DEL5,404-2659334-1886705,INR,AUDIOARRAY,4575.42
B0DXFPM4N2,FBA79482,1,7626.28,16.1,0.0,2026-09-01T18:46:17+00:00,BLR7,405-6640908-7305960,INR,AUDIOARRAY,7626.28
B0B4G94VP3,FBA75683,1,422.88,33.9,0.0,2026-09-01T18:44:46+00:00,BOM7,408-5703930-6811561,INR,AUDIOARRAY,422.88
B0FJS57732,FBA80141,1,2414.4,5.37,0.0,2026-09-01T18:26:47+00:00,CCX1,171-1977393-7865931,INR,AUDIOARRAY,2414.4
B0DFMMTWLY,FBA79446,1,1694.06,0.0,0.0,2026-09-01T18:02:48+00:00,BOM5,403-3266906-5679518,INR,AUDIOARRAY,1694.06
B0G53H49BS,FBA79961,1,2372.04,33.9,0.0,2026-09-01T18:01:48+00:00,PNQ3,406-8262213-5332321,INR,AUDIOARRAY,2372.04
B0G53M9258,FBA79968,1,5083.9,0.0,0.0,2026-09-01T17:57:46+00:00,AMD2,404-8930573-1924303,INR,AUDIOARRAY,5083.9
B0B4G94VP3,FBA75683,1,422.88,0.0,0.0,2026-09-01T17:49:01+00:00,DEL4,408-0660367-1458735,INR,AUDIOARRAY,422.88
B0CF5RRTDJ,FBA78974,1,1694.07,33.9,0.0,2026-09-01T17:28:52+00:00,BLR7,405-3168934-6053901,INR,AUDIOARRAY,1694.07
B0G53M9258,FBA79968,1,5083.9,33.9,0.0,2026-09-01T17:28:46+00:00,MAA4,402-9234115-0555536,INR,AUDIOARRAY,5083.9
B0CKHVHVQ1,FBA79005,1,4575.42,16.1,0.0,2026-09-01T17:14:47+00:00,DEL5,405-7975466-4029949,INR,AUDIOARRAY,4575.42
B0DXFPM4N2,FBA79482,1,7626.27,66.95,0.0,2026-09-01T16:28:45+00:00,AMD2,408-7323956-0654715,INR,AUDIOARRAY,7626.27
B0FQBXS6Y2,FBA79839,1,1270.34,16.1,0.0,2026-09-01T16:22:51+00:00,PNQ3,407-7687063-1025913,INR,AUDIOARRAY,1270.34
B0GXP97CZG,FBA80084,1,3219.49,0.0,0.0,2026-09-01T16:06:47+00:00,CCX1,171-5097737-0583521,INR,AUDIOARRAY,3219.49
B0CH4RT4P8,FBA79008,1,0.0,0.0,0.0,2026-09-01T15:56:45+00:00,BOM7,404-1680630-0651513,INR,AUDIOARRAY,0.0
B0B4DPX2J2,FBA75673,1,2287.28,33.9,0.0,2026-09-01T15:46:47+00:00,CCX1,402-9274202-2349934,INR,AUDIOARRAY,2287.28
B0FG88HVQ8,FBA79813,1,1694.07,33.9,0.0,2026-09-01T15:31:47+00:00,LKO1,402-5849052-8253144,INR,AUDIOARRAY,1694.07
B0FJS57732,FBA80141,1,2414.4,33.9,0.0,2026-09-01T14:56:47+00:00,BOM7,402-3021617-5105104,INR,AUDIOARRAY,2414.4
B0DXFPM4N2,FBA79482,1,7626.27,16.1,0.0,2026-09-01T14:51:52+00:00,DEL5,404-2341823-8527501,INR,AUDIOARRAY,7626.27
B0D3M1B4Z8,FBA79380,1,2965.26,8.06,0.0,2026-09-01T14:10:49+00:00,HYD8,403-4218287-6049126,INR,AUDIOARRAY,2965.26
B0D3M1B4Z8,FBA79380,1,2965.26,8.06,0.0,2026-09-01T14:10:49+00:00,HYD8,403-4218287-6049126,INR,AUDIOARRAY,2965.26
