date,asin,Spend,adGroupName,ams_orders,campaignId,14 Day Total Units (#),Impressions,raw_sku,adGroupId,14 Day Total Sales (₹),Clicks,campaignName,sku,model,brand,category_l0,category_l1,category_l2,ad_account
2026-08-12,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-13,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-14,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-15,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-16,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-17,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-18,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-19,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-20,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-21,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-01,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-02,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-03,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-04,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
2026-08-05,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,,AudioArray
