date,asin,Spend,adGroupName,ams_orders,campaignId,14 Day Total Units (#),Impressions,raw_sku,adGroupId,14 Day Total Sales (₹),Clicks,campaignName,sku,model,brand,category_l0,category_l1,category_l2
2026-05-11,B0B4DPX2J2,10.78,Condenser Microphones,0,88800319740398,0,3803,B0B4DPX2J2,1530305156531,0.0,6,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-12,B0B4DPX2J2,32.19,Condenser Microphones,0,88800319740398,0,6349,B0B4DPX2J2,1530305156531,0.0,9,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-13,B0B4DPX2J2,17.79,Condenser Microphones,0,88800319740398,0,1350,B0B4DPX2J2,1530305156531,0.0,4,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-14,B0B4DPX2J2,9.9,Condenser Microphones,0,88800319740398,0,2412,B0B4DPX2J2,1530305156531,0.0,2,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-15,B0B4DPX2J2,12.78,Condenser Microphones,0,88800319740398,0,5275,B0B4DPX2J2,1530305156531,0.0,6,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-16,B0B4DPX2J2,99.32,Condenser Microphones,0,88800319740398,0,6266,B0B4DPX2J2,1530305156531,0.0,12,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-17,B0B4DPX2J2,26.3,Condenser Microphones,0,88800319740398,0,4045,B0B4DPX2J2,1530305156531,0.0,8,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-18,B0B4DPX2J2,16.07,Condenser Microphones,0,88800319740398,0,3686,B0B4DPX2J2,1530305156531,0.0,6,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-19,B0B4DPX2J2,15.75,Condenser Microphones,0,88800319740398,0,2687,B0B4DPX2J2,1530305156531,0.0,9,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-20,B0B4DPX2J2,15.31,Condenser Microphones,0,88800319740398,0,1110,B0B4DPX2J2,1530305156531,0.0,5,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-21,B0B4DPX2J2,91.08,Condenser Microphones,0,88800319740398,0,966,B0B4DPX2J2,1530305156531,0.0,5,Audio Array-Catch All-SD-CT,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-05-01,B0B4G19R58,68.03,Condenser Microphones,0,88800319740398,0,10658,B0B4G19R58,1530305156531,0.0,20,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-02,B0B4G19R58,63.88,Condenser Microphones,0,88800319740398,0,6194,B0B4G19R58,1530305156531,0.0,13,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-03,B0B4G19R58,119.81,Condenser Microphones,0,88800319740398,0,15803,B0B4G19R58,1530305156531,0.0,34,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-04,B0B4G19R58,151.26,Condenser Microphones,0,88800319740398,0,13641,B0B4G19R58,1530305156531,0.0,50,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-05,B0B4G19R58,65.6,Condenser Microphones,0,88800319740398,0,4826,B0B4G19R58,1530305156531,0.0,10,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-06,B0B4G19R58,60.72,Condenser Microphones,0,88800319740398,0,8976,B0B4G19R58,1530305156531,0.0,12,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-07,B0B4G19R58,57.41,Condenser Microphones,0,88800319740398,0,3310,B0B4G19R58,1530305156531,0.0,8,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-08,B0B4G19R58,125.46,Condenser Microphones,0,88800319740398,0,3070,B0B4G19R58,1530305156531,0.0,9,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-09,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,710,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-10,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,1416,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-11,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,719,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-12,B0B4G19R58,0.82,Condenser Microphones,0,88800319740398,0,818,B0B4G19R58,1530305156531,0.0,1,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-13,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,139,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-14,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-15,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-16,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-17,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-18,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-19,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-20,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-21,B0B4G19R58,0.0,Condenser Microphones,0,88800319740398,0,0,B0B4G19R58,1530305156531,0.0,0,Audio Array-Catch All-SD-CT,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
2026-05-09,B0B4G8ZB64,6.28,Handheld Dynamic,0,88800319740398,0,126,B0B4G8ZB64,92137177023119,0.0,1,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-10,B0B4G8ZB64,31.65,Handheld Dynamic,0,88800319740398,0,1585,B0B4G8ZB64,92137177023119,0.0,9,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-11,B0B4G8ZB64,75.22,Handheld Dynamic,0,88800319740398,0,2085,B0B4G8ZB64,92137177023119,0.0,8,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-12,B0B4G8ZB64,122.15,Handheld Dynamic,0,88800319740398,0,5882,B0B4G8ZB64,92137177023119,0.0,16,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-13,B0B4G8ZB64,49.46,Handheld Dynamic,0,88800319740398,0,702,B0B4G8ZB64,92137177023119,0.0,4,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-14,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-15,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-16,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-17,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-18,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-19,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-20,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-21,B0B4G8ZB64,0.0,Handheld Dynamic,0,88800319740398,0,0,B0B4G8ZB64,92137177023119,0.0,0,Audio Array-Catch All-SD-CT,FBA75675,AM-C3,Audio Array,Microphone Dynamic,Vocal Microphone,
2026-05-01,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-02,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-03,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-04,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-05,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,1,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-06,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,683,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-07,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,299,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-08,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,756,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-09,B0B4KC7VBM,34.77,Conference Mics,0,88800319740398,0,654,B0B4KC7VBM,198602319025234,0.0,4,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-10,B0B4KC7VBM,10.46,Conference Mics,0,88800319740398,0,1194,B0B4KC7VBM,198602319025234,0.0,8,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-11,B0B4KC7VBM,80.64,Conference Mics,0,88800319740398,0,1941,B0B4KC7VBM,198602319025234,0.0,9,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-12,B0B4KC7VBM,40.98,Conference Mics,0,88800319740398,0,2081,B0B4KC7VBM,198602319025234,0.0,7,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-13,B0B4KC7VBM,74.92,Conference Mics,0,88800319740398,0,1502,B0B4KC7VBM,198602319025234,0.0,6,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-14,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-15,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-16,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-17,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-18,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-19,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-20,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-21,B0B4KC7VBM,0.0,Conference Mics,0,88800319740398,0,0,B0B4KC7VBM,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75677,AM-C5,Audio Array,Microphone Conference,Conference Microphone,
2026-05-01,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-02,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-03,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-04,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-05,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,2,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-06,B0B4K87PR4,12.23,Conference Mics,0,88800319740398,0,1764,B0B4K87PR4,198602319025234,0.0,6,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-07,B0B4K87PR4,1.96,Conference Mics,0,88800319740398,0,705,B0B4K87PR4,198602319025234,0.0,2,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-08,B0B4K87PR4,1.39,Conference Mics,0,88800319740398,0,1048,B0B4K87PR4,198602319025234,0.0,2,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-09,B0B4K87PR4,1.17,Conference Mics,0,88800319740398,0,602,B0B4K87PR4,198602319025234,0.0,1,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-10,B0B4K87PR4,0.18,Conference Mics,0,88800319740398,0,342,B0B4K87PR4,198602319025234,0.0,1,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-11,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,1181,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-12,B0B4K87PR4,35.05,Conference Mics,0,88800319740398,0,4087,B0B4K87PR4,198602319025234,0.0,17,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-13,B0B4K87PR4,14.74,Conference Mics,0,88800319740398,0,2569,B0B4K87PR4,198602319025234,0.0,4,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-14,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-15,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-16,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-17,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-18,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-19,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-20,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-21,B0B4K87PR4,0.0,Conference Mics,0,88800319740398,0,0,B0B4K87PR4,198602319025234,0.0,0,Audio Array-Catch All-SD-CT,FBA75690,AM-C10,Audio Array,Microphone Conference,Conference Microphone,
2026-05-01,B0BPLZ5CGV,718.13,Audio Interfaces,3,88800319740398,3,13314,B0BPLZ5CGV,21046032203721,9616.09,70,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-02,B0BPLZ5CGV,522.66,Audio Interfaces,1,88800319740398,1,8712,B0BPLZ5CGV,21046032203721,0.0,45,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-03,B0BPLZ5CGV,727.68,Audio Interfaces,1,88800319740398,1,18090,B0BPLZ5CGV,21046032203721,4151.69,63,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-04,B0BPLZ5CGV,278.35,Audio Interfaces,1,88800319740398,1,8987,B0BPLZ5CGV,21046032203721,2880.51,29,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-05,B0BPLZ5CGV,223.9,Audio Interfaces,1,88800319740398,1,6284,B0BPLZ5CGV,21046032203721,4151.69,26,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-06,B0BPLZ5CGV,577.13,Audio Interfaces,0,88800319740398,0,14119,B0BPLZ5CGV,21046032203721,0.0,57,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-07,B0BPLZ5CGV,271.87,Audio Interfaces,0,88800319740398,0,3666,B0BPLZ5CGV,21046032203721,0.0,16,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-08,B0BPLZ5CGV,1142.86,Audio Interfaces,4,88800319740398,4,16857,B0BPLZ5CGV,21046032203721,10361.86,67,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-09,B0BPLZ5CGV,818.04,Audio Interfaces,1,88800319740398,1,13020,B0BPLZ5CGV,21046032203721,0.0,69,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-10,B0BPLZ5CGV,908.93,Audio Interfaces,0,88800319740398,0,13531,B0BPLZ5CGV,21046032203721,0.0,60,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-11,B0BPLZ5CGV,1086.95,Audio Interfaces,2,88800319740398,2,17120,B0BPLZ5CGV,21046032203721,4362.71,80,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-12,B0BPLZ5CGV,913.54,Audio Interfaces,5,88800319740398,6,15098,B0BPLZ5CGV,21046032203721,25350.85,70,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-13,B0BPLZ5CGV,195.19,Audio Interfaces,0,88800319740398,0,3213,B0BPLZ5CGV,21046032203721,0.0,13,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-14,B0BPLZ5CGV,253.57,Audio Interfaces,3,88800319740398,3,4332,B0BPLZ5CGV,21046032203721,4700.0,24,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-15,B0BPLZ5CGV,834.88,Audio Interfaces,1,88800319740398,1,14101,B0BPLZ5CGV,21046032203721,2372.03,69,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
2026-05-16,B0BPLZ5CGV,878.58,Audio Interfaces,6,88800319740398,6,17099,B0BPLZ5CGV,21046032203721,16013.56,73,Audio Array-Catch All-SD-CT,FBA76864,AI-04 Red,Audio Array,Audio Interface,Audio Interface,
