campaignId,campaignName,brand,asin,sku,model,category_l0,category_l1,category_l2,spend,impressions,clicks,attributed_sales,units_sold,ams_orders,method
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0DB5VVPSB,FBA79477,WM-GS2M-BK,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0DB5W4TCP,FBA79478,WM-HA1M-BK,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0DB5W4TCP,FBA79478,WM-HA1M-BK,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0DB5YTQZV,FBA79479,WM-HA2M-BK,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0DB5YTQZV,FBA79479,WM-HA2M-BK,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN81FD8M,FBK79793,HDGS1ML,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN81FD8M,FBK79793,HDGS1ML,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4JG97R,FBK79792,HDMSP1ML,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4JG97R,FBK79792,HDMSP1ML,Monitor Arm,Monitor Arm,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4FHH5Y,FBK79784,POS2M,Monitor Arm,POS Stand,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4HDBN5,FBK79785,POS2MK,Monitor Arm,POS Stand,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4FPJ83,FBK79786,POSS-01,Monitor Arm,POS Stand,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4HDM6Z,FBK79791,TVFM1ML,Monitor Arm,TV Wall Mount,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4GQ9HT,FBK79787,TVCF1ML,Monitor Arm,TV Wall Mount,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4D3C89,FBK79788,TVCT1ML,Monitor Arm,TV Wall Mount,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FN4DSQ6P,FBK79789,TVMF1ML,Monitor Arm,TV Wall Mount,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
187880242500432,White Mulberry-Monitor Arm-Collective- SB - Phrase,White Mulberry,B0FHVWHQHR,FBA79790,TVLF1ML,Monitor Arm,TV Wall Mount,,136.1088,4643,11,462.63,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2WC5VW,FBA79612,WM1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2WC5VW,FBA79612,WM1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2VVRND,FBA79613,MS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2VVRND,FBA79613,MS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP313R77,FBA79614,MS2ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP313R77,FBA79614,MS2ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2Z5DQ9,FBA79615,VLMS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP2Z5DQ9,FBA79615,VLMS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP3194QN,FBA79616,HD1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP3194QN,FBA79616,HD1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP32F346,FBA79617,HDWF1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DP32F346,FBA79617,HDWF1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5VVPSB,FBA79477,WM-GS2M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5VVPSB,FBA79477,WM-GS2M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5W4TCP,FBA79478,WM-HA1M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5W4TCP,FBA79478,WM-HA1M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5YTQZV,FBA79479,WM-HA2M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0DB5YTQZV,FBA79479,WM-HA2M-BK,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN81FD8M,FBK79793,HDGS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN81FD8M,FBK79793,HDGS1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4JG97R,FBK79792,HDMSP1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4JG97R,FBK79792,HDMSP1ML,Monitor Arm,Monitor Arm,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4FHH5Y,FBK79784,POS2M,Monitor Arm,POS Stand,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4HDBN5,FBK79785,POS2MK,Monitor Arm,POS Stand,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4FPJ83,FBK79786,POSS-01,Monitor Arm,POS Stand,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4HDM6Z,FBK79791,TVFM1ML,Monitor Arm,TV Wall Mount,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4GQ9HT,FBK79787,TVCF1ML,Monitor Arm,TV Wall Mount,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4D3C89,FBK79788,TVCT1ML,Monitor Arm,TV Wall Mount,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FN4DSQ6P,FBK79789,TVMF1ML,Monitor Arm,TV Wall Mount,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
204133330911082,WM- SBV- Monitor Arm- Product Collection- Phrase,White Mulberry,B0FHVWHQHR,FBA79790,TVLF1ML,Monitor Arm,TV Wall Mount,,79.4431,1023,5,365.33,0,0,L3_category:Monitor Arm
210390923882386,WM- SBV- Monitor Arm- B0DB5VG39T - PT,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,1865.38,21027,153,0.0,0,0,L1_asin
218472650348824,White Mulberry Monitor Arm-B0DB5VG39T-CT-SBV,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,10905.23,77697,927,35422.88,15,15,L1_asin
262765325003837,WM- SBV- Monitor Arm- B0DB5VG39T- Exact,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,2060.68,50895,113,0.0,0,0,L1_asin
324360739426689,Camb-SB-Motorized- Multiple Asin- product collection- Reach,White Mulberry,B0CPT3Q25C,FBA79179,WM-SE08-CF,Desk-Adjustable,Motorized,,364.595,2356,47,540.04,0,0,L3_category:Motorized
324360739426689,Camb-SB-Motorized- Multiple Asin- product collection- Reach,White Mulberry,B0DQ4ZK2WQ,FBA79660,WM-MODL-BBW,Desk-Adjustable,Motorized,,364.595,2356,47,540.04,0,0,L3_category:Motorized
324360739426689,Camb-SB-Motorized- Multiple Asin- product collection- Reach,White Mulberry,B0DQ4YWSMC,FBA79662,WM-MODL-WH,Desk-Adjustable,Motorized,,364.595,2356,47,540.04,0,0,L3_category:Motorized
324360739426689,Camb-SB-Motorized- Multiple Asin- product collection- Reach,White Mulberry,B0BMQQQ7YD,FBA76765,WM-SEH04P-CF,Desk-Adjustable,Motorized,,364.595,2356,47,540.04,0,0,L3_category:Motorized
333757065487521,WM-SBV-Gas Spring MA- B0DB5VG39T- Phrase,White Mulberry,B0DB5VG39T,FBA79476,WM-GS1M-BK,Monitor Arm,Monitor Arm,,14950.35,112130,1056,58993.21,24,24,L0_ads_api
375170166706435,Camb-SB-Multiple Asin- Product collection- exact /Reach,White Mulberry,B0CPFS24ML,FBA79167,WM-GD07-CB,Desk,Gaming Desk,,2492.84,22258,766,56583.46,8,8,L0_ads_api
375170166706435,Camb-SB-Multiple Asin- Product collection- exact /Reach,White Mulberry,B0BFVMDJ2K,FBA76417,WM-LOD-WH,Desk,L-Shaped Desk,,2492.84,22258,766,56583.46,8,8,L0_ads_api
