asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-27T06:17:47+00:00,HYD8,402-5769653-1880338,INR,CAMBIUMRETAIL,9488.98
B00H2ZDX00,FBA80093,1,8599.15,0.0,0.0,2026-06-27T06:16:59+00:00,HYD3,404-2878212-7627539,INR,CAMBIUMRETAIL,8599.15
B0D8572WTJ,FBS79515,1,13554.24,33.9,0.0,2026-06-27T06:13:44+00:00,BOM5,407-3987535-5252347,INR,CAMBIUMRETAIL,13554.24
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-27T06:06:46+00:00,HYD3,404-8396614-8460356,INR,CAMBIUMRETAIL,9488.98
B0CHXGWVZJ,FBA80095,1,14825.42,0.0,0.0,2026-06-27T05:55:51+00:00,BOM5,403-5985705-2383561,INR,CAMBIUMRETAIL,14825.42
B0FRVBBDM9,FBA79925,1,8005.94,0.0,0.0,2026-06-27T05:46:49+00:00,BLR8,406-2178341-4598755,INR,CAMBIUMRETAIL,8005.94
B0FTMLYC74,FBA79929,1,10164.41,0.0,0.0,2026-06-27T05:38:44+00:00,DED4,403-5448240-5864341,INR,CAMBIUMRETAIL,10164.41
B00H2ZDX00,FBA80093,1,8599.15,0.0,0.0,2026-06-27T05:34:46+00:00,HYD8,404-6273159-6770715,INR,CAMBIUMRETAIL,8599.15
B0D93652ZY,FBA79528,1,11435.6,33.9,0.0,2026-06-27T05:07:46+00:00,MAA4,407-7821777-5647529,INR,CAMBIUMRETAIL,11435.6
B00H2ZDX00,FBA80093,1,8599.16,33.9,0.0,2026-06-27T05:04:43+00:00,MAA4,402-3198349-7892357,INR,CAMBIUMRETAIL,8599.16
B00944CXEY,FBS69614,1,10420.34,0.0,0.0,2026-06-27T04:19:46+00:00,BLR7,404-8821780-3977167,INR,CAMBIUMRETAIL,10420.34
B00AG37H8Y,FBO66963,1,12283.06,50.0,0.0,2026-06-27T03:56:49+00:00,BLR7,408-2951314-7413149,INR,CAMBIUMRETAIL,12283.06
B00AG37H8Y,FBO66963,1,12283.05,33.9,0.0,2026-06-26T23:14:44+00:00,MAA4,405-8395558-7662759,INR,CAMBIUMRETAIL,12283.05
B00AG37H8Y,FBO66963,1,12283.06,33.9,0.0,2026-06-26T23:13:44+00:00,MAA4,407-5334845-6003517,INR,CAMBIUMRETAIL,12283.06
B008AXYWHQ,FBS66974,1,9488.98,33.9,0.0,2026-06-26T21:44:43+00:00,PNQ3,404-1514989-3646769,INR,CAMBIUMRETAIL,9488.98
B00H2ZDX00,FBA80093,1,8599.15,33.9,0.0,2026-06-26T21:14:46+00:00,HYD8,402-7291765-0664326,INR,CAMBIUMRETAIL,8599.15
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-26T19:45:44+00:00,BLR7,406-8101858-1358718,INR,CAMBIUMRETAIL,9488.98
B00HVBJ6W4,FBS67801,1,8005.94,66.94,0.0,2026-06-26T19:39:42+00:00,LKO1,407-7946937-7868347,INR,CAMBIUMRETAIL,8005.94
B00AG37H8Y,FBO66963,1,12283.06,83.9,25.42,2026-06-26T19:28:48+00:00,HYD3,406-0702650-9922702,INR,CAMBIUMRETAIL,12283.06
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-26T19:15:46+00:00,DEL5,403-7552550-5573100,INR,CAMBIUMRETAIL,9488.98
B00WM0CF4A,FBO66964,1,5928.81,0.0,0.0,2026-06-26T19:13:44+00:00,DED4,405-0222343-7307530,INR,CAMBIUMRETAIL,5928.81
B0FCVPBY7Y,FBA79882,1,12283.06,0.0,0.0,2026-06-26T19:07:49+00:00,BLR8,403-3956438-5507564,INR,CAMBIUMRETAIL,12283.06
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-26T18:58:45+00:00,CJB1,407-4213756-6428314,INR,CAMBIUMRETAIL,8599.16
B00AFTTQ8I,FBS66640,1,7708.48,0.0,0.0,2026-06-26T18:05:43+00:00,BOM7,402-0853372-2241154,INR,CAMBIUMRETAIL,7708.48
B0FCVPBY7Y,FBA79882,1,12283.06,0.0,0.0,2026-06-26T17:52:47+00:00,MAA4,406-9780754-0687544,INR,CAMBIUMRETAIL,12283.06
B00HVBJ6W4,FBS67801,1,8005.94,16.1,0.0,2026-06-26T17:35:46+00:00,BLR8,406-1161445-2927554,INR,CAMBIUMRETAIL,8005.94
B07RMH1BMS,FBA72563,1,2109.32,8.06,0.0,2026-06-26T15:55:45+00:00,BOM7,404-3117464-7767550,INR,CAMBIUMRETAIL,2109.32
B0D93652ZY,FBA79528,1,11435.59,0.0,0.0,2026-06-26T15:36:46+00:00,BOM5,171-6608935-2264337,INR,CAMBIUMRETAIL,11435.59
B0FCVPBY7Y,FBA79882,1,12283.05,0.0,0.0,2026-06-26T15:35:48+00:00,DEL5,404-7747095-5969934,INR,CAMBIUMRETAIL,12283.05
B00AG37H8Y,FBO66963,1,12283.05,0.0,0.0,2026-06-26T15:10:45+00:00,DEL5,171-3393613-6287519,INR,CAMBIUMRETAIL,12283.05
B0FCVBJX29,FBA79881,1,11012.71,0.0,0.0,2026-06-26T15:08:46+00:00,BLR7,407-3729183-2473931,INR,CAMBIUMRETAIL,11012.71
B00WM0CF4A,FBO66964,1,5928.82,0.0,0.0,2026-06-26T14:55:44+00:00,BOM5,407-6200483-5612305,INR,CAMBIUMRETAIL,5928.82
B0D955NZTN,FBS79557,1,8303.39,0.0,0.0,2026-06-26T13:41:44+00:00,CJB1,403-0932504-9096316,INR,CAMBIUMRETAIL,8303.39
B0FRVBBDM9,FBA79925,1,8005.93,33.9,25.42,2026-06-26T12:11:47+00:00,HYD8,408-0721369-3586715,INR,CAMBIUMRETAIL,8005.93
B0DJ2VFZWN,FBA79641,1,6775.42,0.0,0.0,2026-06-26T11:47:45+00:00,BLR8,405-5711502-2921122,INR,CAMBIUMRETAIL,6775.42
B07WGWGMBM,FBA80118,1,6819.5,0.0,0.0,2026-06-26T11:47:45+00:00,BLR8,405-5711502-2921122,INR,CAMBIUMRETAIL,6819.5
B00H2ZDX00,FBA80093,1,8599.16,33.9,0.0,2026-06-26T11:43:42+00:00,PNQ3,405-0200748-4751552,INR,CAMBIUMRETAIL,8599.16
B017SN1OI8,FBS66987,1,7709.32,0.0,0.0,2026-06-26T11:38:45+00:00,BLR8,405-8649441-3989901,INR,CAMBIUMRETAIL,7709.32
B0FTMM455Z,FBA79933,1,11436.44,33.9,0.0,2026-06-26T11:32:47+00:00,DEL5,405-2533345-7377111,INR,CAMBIUMRETAIL,11436.44
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-26T10:47:42+00:00,CJB1,403-3348822-3533157,INR,CAMBIUMRETAIL,8599.16
B00HVBJ6W4,FBS67801,1,8005.94,16.1,0.0,2026-06-26T10:32:47+00:00,BLR7,171-6510472-5353106,INR,CAMBIUMRETAIL,8005.94
B0GFD7N73D,FBA80061,1,15673.73,33.9,0.0,2026-06-26T10:17:44+00:00,CCX1,403-1940546-9100354,INR,CAMBIUMRETAIL,15673.73
B00HVBJ6W4,FBS67801,1,8005.94,0.0,0.0,2026-06-26T10:06:47+00:00,BOM5,405-6637304-5924363,INR,CAMBIUMRETAIL,8005.94
B0DKJHSD8R,FBS79627,1,13553.38,0.0,0.0,2026-06-26T10:01:47+00:00,BOM5,171-1782263-1509963,INR,CAMBIUMRETAIL,13553.38
B00HVBJ6W4,FBS67801,1,8005.94,33.9,0.0,2026-06-26T09:33:42+00:00,AMD2,404-0993714-6501122,INR,CAMBIUMRETAIL,8005.94
B00HVBJ6W4,FBS67801,1,8005.93,33.9,0.0,2026-06-26T08:42:44+00:00,DEL5,171-5244521-1319539,INR,CAMBIUMRETAIL,8005.93
B079DC27J5,FBS75146,1,11011.86,0.0,0.0,2026-06-26T08:26:46+00:00,BOM5,407-5983956-6469927,INR,CAMBIUMRETAIL,11011.86
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-26T07:56:42+00:00,LKO1,407-0753355-9380359,INR,CAMBIUMRETAIL,8599.16
B00AG37H8Y,FBO66963,1,12283.06,0.0,0.0,2026-06-26T07:54:47+00:00,MAA4,407-8707055-2155526,INR,CAMBIUMRETAIL,12283.06
B0D93652ZY,FBA79528,1,11435.6,0.0,0.0,2026-06-26T07:54:46+00:00,BLR8,406-0093499-8685155,INR,CAMBIUMRETAIL,11435.6
B0D9573TBX,FBS79558,1,10379.66,0.0,0.0,2026-06-26T07:49:41+00:00,HYD3,402-2522262-0150714,INR,CAMBIUMRETAIL,10379.66
B0FTK1RVG8,FBA79940,1,8132.2,0.0,0.0,2026-06-26T07:46:45+00:00,BLR7,171-9041015-2313164,INR,CAMBIUMRETAIL,8132.2
B0GF7BR5NH,FBA80046,1,11012.72,33.9,0.0,2026-06-26T07:37:46+00:00,BOM7,403-6673155-3822703,INR,CAMBIUMRETAIL,11012.72
B00AG37H8Y,FBO66963,1,12283.06,0.0,0.0,2026-06-26T07:35:43+00:00,HYD3,171-6918575-6012307,INR,CAMBIUMRETAIL,12283.06
B00AG37H8Y,FBO66963,1,12283.05,33.9,0.0,2026-06-26T07:34:48+00:00,DEL5,404-4026758-5029114,INR,CAMBIUMRETAIL,12283.05
B0CZ91YKMP,FBS79422,1,8132.2,33.9,0.0,2026-06-26T07:17:46+00:00,HYD3,404-0297764-1756376,INR,CAMBIUMRETAIL,8132.2
B0CHXGWVZJ,FBA80095,1,14825.42,33.9,0.0,2026-06-26T07:03:43+00:00,AMD2,405-5071802-1398748,INR,CAMBIUMRETAIL,14825.42
B0FCVPBY7Y,FBA79882,1,12283.05,33.9,0.0,2026-06-26T06:57:43+00:00,DEL5,403-3412683-8172322,INR,CAMBIUMRETAIL,12283.05
B00H2ZDX00,FBA80093,1,8599.16,33.9,0.0,2026-06-26T06:46:46+00:00,DEL5,407-5809536-9045128,INR,CAMBIUMRETAIL,8599.16
B07MM5MH6F,FBS70827,1,11011.86,0.0,0.0,2026-06-26T06:36:49+00:00,DEL4,408-3716183-4491532,INR,CAMBIUMRETAIL,11011.86
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-26T06:02:44+00:00,MAA4,404-3374377-9769112,INR,CAMBIUMRETAIL,8599.16
B0FFJPKHZL,FBA79856,1,15672.88,33.9,0.0,2026-06-26T05:52:44+00:00,DEL5,408-3005485-6751555,INR,CAMBIUMRETAIL,15672.88
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-26T05:50:47+00:00,PNQ3,407-5875459-2273162,INR,CAMBIUMRETAIL,9488.98
B0DSBS17RY,FBA79733,1,12283.05,33.9,0.0,2026-06-26T05:36:41+00:00,CCX1,171-8674497-6209139,INR,CAMBIUMRETAIL,12283.05
B00NVAWTLY,FBO70527,1,8599.16,0.0,0.0,2026-06-26T05:00:56+00:00,PNQ3,171-0126345-2639506,INR,CAMBIUMRETAIL,8599.16
B00HVBJ6W4,FBS67801,1,8005.94,0.0,0.0,2026-06-26T05:00:56+00:00,PNQ3,171-0126345-2639506,INR,CAMBIUMRETAIL,8005.94
B008AXYWHQ,FBS66974,1,9488.98,33.9,0.0,2026-06-26T04:32:46+00:00,CCX1,407-3249162-9923543,INR,CAMBIUMRETAIL,9488.98
B00AG37H8Y,FBO66963,1,12283.05,33.9,0.0,2026-06-26T04:25:46+00:00,BLR7,402-8221289-6217117,INR,CAMBIUMRETAIL,12283.05
B0D84YY632,FBS79512,1,13554.24,0.0,0.0,2026-06-25T22:10:44+00:00,CCX1,408-5428419-0858716,INR,CAMBIUMRETAIL,13554.24
B0DJ2VFZWN,FBA79641,1,6775.42,33.9,0.0,2026-06-25T22:07:44+00:00,DEL4,407-4867519-9469127,INR,CAMBIUMRETAIL,6775.42
B08QVCPDVT,FBO75077,1,12283.06,0.0,0.0,2026-06-25T21:00:50+00:00,BLR8,402-2903336-0649916,INR,CAMBIUMRETAIL,12283.06
B00NVAWTLY,FBO70527,1,8599.15,33.9,0.0,2026-06-25T20:53:46+00:00,DEL4,405-3343167-3677912,INR,CAMBIUMRETAIL,8599.15
B0DSBSD26P,FBA79753,1,12283.06,16.1,0.0,2026-06-25T20:49:43+00:00,MAA4,405-4994507-6177919,INR,CAMBIUMRETAIL,12283.06
B00NVAWTLY,FBO70527,1,8599.16,0.0,0.0,2026-06-25T19:53:47+00:00,HYD8,171-4110969-7679510,INR,CAMBIUMRETAIL,8599.16
B085YFCGNF,FBA74027,1,2109.32,33.9,0.0,2026-06-25T19:51:44+00:00,LKO1,406-9505620-0030740,INR,CAMBIUMRETAIL,2109.32
B0DSBSGK17,FBA79748,1,13554.24,33.9,0.0,2026-06-25T19:36:47+00:00,BLR8,405-6360167-1507522,INR,CAMBIUMRETAIL,13554.24
B017SN1OI8,FBS66987,1,7709.32,0.0,0.0,2026-06-25T19:19:43+00:00,DEL5,403-0641645-7011503,INR,CAMBIUMRETAIL,7709.32
B07T63ZJTR,FBS79411,1,19063.56,0.0,0.0,2026-06-25T19:18:46+00:00,DEL5,171-2638326-9823526,INR,CAMBIUMRETAIL,19063.56
B0FCVPBY7Y,FBA79882,1,12283.05,0.0,0.0,2026-06-25T19:06:46+00:00,DED4,407-3017071-8003504,INR,CAMBIUMRETAIL,12283.05
B00H2ZDX00,FBA80093,1,8599.15,0.0,0.0,2026-06-25T18:16:45+00:00,DED4,407-8382986-3398764,INR,CAMBIUMRETAIL,8599.15
B0DJ2XHK2N,FBA79633,1,10164.4,0.0,0.0,2026-06-25T17:41:47+00:00,BLR8,402-9737291-8345163,INR,CAMBIUMRETAIL,10164.4
B0D936GPVL,FBA79527,1,11435.6,33.9,0.0,2026-06-25T17:16:45+00:00,BLR7,171-5979534-6647520,INR,CAMBIUMRETAIL,11435.6
B08QVCPDVT,FBO75077,1,12283.06,0.0,0.0,2026-06-25T16:51:48+00:00,BLR7,406-5114533-3951502,INR,CAMBIUMRETAIL,12283.06
B07T2XYGR5,FBA79897,1,20334.74,0.0,0.0,2026-06-25T16:49:46+00:00,BLR7,404-0891447-3447510,INR,CAMBIUMRETAIL,20334.74
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-25T16:46:46+00:00,CJB1,402-7760189-5858743,INR,CAMBIUMRETAIL,9488.98
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-25T16:33:42+00:00,CCX1,405-8631395-9105952,INR,CAMBIUMRETAIL,8599.16
B0DJ2XHK2N,FBA79633,1,10164.41,0.0,0.0,2026-06-25T16:11:45+00:00,DEL4,403-2416868-5821127,INR,CAMBIUMRETAIL,10164.41
B0FCVPBY7Y,FBA79882,1,12283.06,66.94,0.0,2026-06-25T16:02:48+00:00,BOM5,407-3914462-4784321,INR,CAMBIUMRETAIL,12283.06
B00HVBJ6W4,FBS67801,1,8005.94,33.9,0.0,2026-06-25T15:36:46+00:00,HYD3,407-4941932-0651507,INR,CAMBIUMRETAIL,8005.94
B0FCVPBY7Y,FBA79882,1,12283.05,0.0,0.0,2026-06-25T15:26:44+00:00,DEL5,405-4469384-8494766,INR,CAMBIUMRETAIL,12283.05
B00WM0CF4A,FBO66964,1,5928.82,0.0,0.0,2026-06-25T15:01:47+00:00,BLR7,405-4792035-3039520,INR,CAMBIUMRETAIL,5928.82
B0DT2Q1R2H,FBA79800,1,13555.08,0.0,0.0,2026-06-25T14:42:43+00:00,BOM7,408-7629859-7293120,INR,CAMBIUMRETAIL,13555.08
B00HVBJ6W4,FBS67801,1,8005.94,0.0,0.0,2026-06-25T14:33:44+00:00,BOM7,171-8565862-9927533,INR,CAMBIUMRETAIL,8005.94
B017SN1OI8,FBS66987,1,7709.32,16.1,0.0,2026-06-25T14:32:45+00:00,BLR7,171-8116331-6409135,INR,CAMBIUMRETAIL,7709.32
B0DC64BD5R,FBS79637,1,7370.34,33.9,0.0,2026-06-25T13:58:49+00:00,BOM5,403-3182894-0451510,INR,CAMBIUMRETAIL,7370.34
B00WM0CF4A,FBO66964,1,5928.82,16.1,0.0,2026-06-25T13:11:45+00:00,MAA4,405-1438348-0087533,INR,CAMBIUMRETAIL,5928.82
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-25T12:53:47+00:00,DEL5,171-9944718-4015509,INR,CAMBIUMRETAIL,9488.98
B0FCVPBY7Y,FBA79882,1,12283.06,0.0,0.0,2026-06-25T12:52:41+00:00,BOM5,408-8619822-1632303,INR,CAMBIUMRETAIL,12283.06
B0DC64BD5R,FBS79637,1,7370.34,0.0,0.0,2026-06-25T12:47:45+00:00,DEL4,405-5469276-0693131,INR,CAMBIUMRETAIL,7370.34
B0D9574DPS,FBA79526,1,9148.3,0.0,25.42,2026-06-25T12:15:50+00:00,MAA4,408-6882574-3962760,INR,CAMBIUMRETAIL,9148.3
B00AFTTQ8I,FBS66640,1,7708.47,33.9,0.0,2026-06-25T11:37:44+00:00,BLR8,406-2778320-4100361,INR,CAMBIUMRETAIL,7708.47
B0DJ2XCDJ1,FBS79618,1,20758.47,0.0,0.0,2026-06-25T11:15:47+00:00,DEL5,171-1751218-7321913,INR,CAMBIUMRETAIL,20758.47
B09SHQSHBF,FBS75326,1,13639.83,0.0,0.0,2026-06-25T11:13:47+00:00,DEL5,407-2508018-2429968,INR,CAMBIUMRETAIL,13639.83
B00H2ZDX00,FBA80093,1,8599.16,0.0,0.0,2026-06-25T10:01:44+00:00,PNQ3,402-8688562-5837915,INR,CAMBIUMRETAIL,8599.16
B00NVAWTLY,FBO70527,1,8599.15,33.9,0.0,2026-06-25T09:07:51+00:00,DEL5,403-0027036-8122766,INR,CAMBIUMRETAIL,8599.15
B004D4S7AY,FBS66636,1,11435.59,0.0,0.0,2026-06-25T09:02:43+00:00,CCX1,406-5362343-7465107,INR,CAMBIUMRETAIL,11435.59
B007NM84PQ,FBO66627,1,10164.41,33.9,0.0,2026-06-25T08:56:36+00:00,BOM7,405-3389890-2860324,INR,CAMBIUMRETAIL,10164.41
B0GF7BLQ27,FBA80070,1,12707.63,33.9,25.42,2026-06-25T08:53:49+00:00,CJB1,408-1552266-1921934,INR,CAMBIUMRETAIL,12707.63
B001J1772I,FBK67928,1,11859.32,33.9,0.0,2026-06-25T08:42:46+00:00,BLR8,403-9433098-4681148,INR,CAMBIUMRETAIL,11859.32
B00H2ZDX00,FBA80093,1,8599.15,0.0,0.0,2026-06-25T08:22:05+00:00,DEL4,406-5813615-3981167,INR,CAMBIUMRETAIL,8599.15
B0CFBB587Z,FBS79223,1,19487.29,0.0,0.0,2026-06-25T08:20:45+00:00,HYD8,171-9755075-2836347,INR,CAMBIUMRETAIL,19487.29
B0CRD2CVZL,FBS79319,1,10164.41,0.0,0.0,2026-06-25T08:15:42+00:00,DEL5,405-6973125-7638734,INR,CAMBIUMRETAIL,10164.41
B0GF7BLQ27,FBA80070,1,12707.63,0.0,0.0,2026-06-25T08:13:46+00:00,BLR8,407-9417563-6861920,INR,CAMBIUMRETAIL,12707.63
B06VV5QB6Q,FBO67811,1,8046.61,0.0,0.0,2026-06-25T08:11:43+00:00,CJB1,404-0411126-8648367,INR,CAMBIUMRETAIL,8046.61
B06VV5QB6Q,FBO67811,1,8046.61,0.0,0.0,2026-06-25T08:09:47+00:00,BLR8,406-0132721-5615516,INR,CAMBIUMRETAIL,8046.61
B06VV5QB6Q,FBO67811,1,8046.61,0.0,0.0,2026-06-25T08:09:47+00:00,BLR8,406-0132721-5615516,INR,CAMBIUMRETAIL,8046.61
B06VV5QB6Q,FBO67811,1,8046.61,0.0,0.0,2026-06-25T08:09:47+00:00,BLR8,406-0132721-5615516,INR,CAMBIUMRETAIL,8046.61
B0DC64BD5R,FBS79637,1,7370.34,33.9,0.0,2026-06-25T05:58:46+00:00,DEL4,403-8085393-8206738,INR,CAMBIUMRETAIL,7370.34
B008AXYWHQ,FBS66974,1,9488.98,33.9,0.0,2026-06-25T05:49:41+00:00,MAA4,403-2798855-2860318,INR,CAMBIUMRETAIL,9488.98
B008AXYWHQ,FBS66974,1,9488.98,0.0,0.0,2026-06-25T05:45:47+00:00,BLR7,407-3918364-6281953,INR,CAMBIUMRETAIL,9488.98
B0DJ2XHK2N,FBA79633,1,10164.41,0.0,0.0,2026-06-25T05:34:50+00:00,HYD3,171-8382869-9413929,INR,CAMBIUMRETAIL,10164.41
