asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0FS6TB7CP,FBA79812,1,2117.8,0.0,0.0,2026-06-26T11:49:54+00:00,BLR8,405-7274245-0953102,INR,VIOMI,2117.8
B0DP2VVRND,FBA79613,1,0.0,0.0,0.0,2026-06-26T11:22:44+00:00,HYD8,404-5267367-0909907,INR,VIOMI,0.0
B0DP2VVRND,FBA79613,1,1736.44,33.9,0.0,2026-06-26T11:09:46+00:00,HYD3,403-1191513-9991521,INR,VIOMI,1736.44
B0D67727VG,FBP79350,1,1046.67,0.0,0.0,2026-06-26T10:46:47+00:00,BLR8,408-0885218-7769123,INR,VIOMI,1046.67
B0DP2VVRND,FBA79613,1,1736.44,66.94,0.0,2026-06-26T10:20:43+00:00,CJB1,408-0209010-0517964,INR,VIOMI,1736.44
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-26T09:38:47+00:00,DEL5,404-8002837-1053151,INR,VIOMI,490.68
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-26T09:25:45+00:00,CJB1,171-7285384-2276308,INR,VIOMI,490.68
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-26T09:03:44+00:00,BOM5,408-3473230-8918750,INR,VIOMI,2380.0
B0DP2Z5DQ9,FBA79615,1,2372.03,0.0,0.0,2026-06-26T08:46:43+00:00,DEL5,406-9208066-6797133,INR,VIOMI,2372.03
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-26T08:24:46+00:00,BLR8,405-5963104-1322703,INR,VIOMI,490.68
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-26T08:17:44+00:00,BOM7,403-1881255-8012360,INR,VIOMI,1736.44
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-26T08:17:44+00:00,BOM7,403-1881255-8012360,INR,VIOMI,1736.44
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-26T08:10:49+00:00,BOM5,408-3726118-3954717,INR,VIOMI,2117.8
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-26T07:25:43+00:00,BOM5,403-8221907-2359539,INR,VIOMI,2380.0
B0F146Y33S,FBA79818,1,5075.42,33.9,0.0,2026-06-26T07:09:43+00:00,AMD2,402-5169664-0041933,INR,VIOMI,5075.42
B0DCGHVN81,FBA79452,1,1905.93,0.0,0.0,2026-06-26T06:50:04+00:00,MAA4,404-5428960-9457929,INR,VIOMI,1905.93
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-26T06:47:39+00:00,MAA4,404-6617391-2613148,INR,VIOMI,0.0
B0DCGHVN81,FBA79452,1,1905.94,0.0,0.0,2026-06-26T04:12:45+00:00,MAA4,403-5179819-5233120,INR,VIOMI,1905.94
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-26T04:07:43+00:00,BOM7,403-1881255-8012360,INR,VIOMI,1736.44
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-26T04:07:43+00:00,BOM7,403-1881255-8012360,INR,VIOMI,1736.44
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-26T04:07:43+00:00,BOM7,403-1881255-8012360,INR,VIOMI,1736.44
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-25T22:58:38+00:00,DEL4,10958,INR,VIOMI,0.0
B0CDPP45BM,FBA78981,1,4151.7,0.0,0.0,2026-06-25T21:51:47+00:00,BLR7,402-5163137-9153931,INR,VIOMI,4151.7
B0FN4JG97R,FBK79792,1,4939.84,0.0,0.0,2026-06-25T19:24:46+00:00,HYD3,407-9869635-8465141,INR,VIOMI,4939.84
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T19:11:45+00:00,DEL5,402-4041478-8736342,INR,VIOMI,490.68
B0CDPP45BM,FBA78981,1,4151.7,8.06,0.0,2026-06-25T18:50:48+00:00,BLR7,406-3922700-5574758,INR,VIOMI,4151.7
B0FN4DSQ6P,FBK79789,1,490.68,33.9,0.0,2026-06-25T18:47:45+00:00,CJB1,407-5963005-6725961,INR,VIOMI,490.68
B0D67727VG,FBP79350,1,1046.66,18.1,0.0,2026-06-25T18:42:48+00:00,BLR7,408-5529045-1529128,INR,VIOMI,1046.66
B0DP2VVRND,FBA79613,1,1736.44,33.9,0.0,2026-06-25T18:30:47+00:00,BLR7,171-1617493-6473921,INR,VIOMI,1736.44
B0CSCT63BL,FBA79577,1,2033.05,0.0,0.0,2026-06-25T17:39:42+00:00,HYD3,407-2661100-2529936,INR,VIOMI,2033.05
B0FS6TB7CP,FBA79812,1,2117.8,0.0,0.0,2026-06-25T17:35:45+00:00,DED4,408-1554575-0946744,INR,VIOMI,2117.8
B0FT8R24QM,FBA79819,1,338.14,33.9,0.0,2026-06-25T16:59:44+00:00,DED4,171-9447078-7844324,INR,VIOMI,338.14
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T16:51:40+00:00,CJB1,407-9711680-8578735,INR,VIOMI,490.68
B0FN4DSQ6P,FBK79789,2,490.68,0.0,0.0,2026-06-25T15:31:43+00:00,CJB1,403-2054587-8388345,INR,VIOMI,981.36
B0CYSLCRQS,FBA79263,1,2549.15,0.0,0.0,2026-06-25T15:02:45+00:00,BLR7,406-7623111-4679538,INR,VIOMI,2549.15
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-25T14:44:46+00:00,BLR7,171-6312668-6157924,INR,VIOMI,1736.44
B0FS6TB7CP,FBA79812,1,0.0,0.0,0.0,2026-06-25T14:08:41+00:00,BLR7,404-2295084-5535523,INR,VIOMI,0.0
B0FN4FPJ83,FBK79786,1,1694.06,0.0,0.0,2026-06-25T13:02:42+00:00,BOM7,407-5255721-0689159,INR,VIOMI,1694.06
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-25T12:23:43+00:00,DED4,171-9821411-1414738,INR,VIOMI,2380.0
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T12:01:46+00:00,HYD8,406-8812091-3705109,INR,VIOMI,490.68
B0D2LD6BYJ,FBA79267,1,863.56,33.9,0.0,2026-06-25T11:44:45+00:00,CCX1,408-7636270-1071506,INR,VIOMI,863.56
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T11:03:41+00:00,MAA4,405-9910039-0921917,INR,VIOMI,490.68
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-25T10:45:35+00:00,AMD2,10959,INR,VIOMI,0.0
B0FN4D3C89,FBK79788,1,363.56,0.0,0.0,2026-06-25T10:38:45+00:00,DEL4,406-1429910-6116355,INR,VIOMI,363.56
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-25T10:36:36+00:00,AMD2,10962,INR,VIOMI,0.0
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-25T10:35:35+00:00,AMD2,NLshop-10954/26-27,INR,VIOMI,0.0
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-25T09:06:43+00:00,AMD2,402-1233073-5961940,INR,VIOMI,1736.44
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-25T08:06:35+00:00,MAA4,NLshop-10956/26-27,INR,VIOMI,0.0
B0F43P6D23,FBA79652,1,3473.73,0.0,0.0,2026-06-25T06:10:44+00:00,CCX1,403-6971405-4329103,INR,VIOMI,3473.73
B0F43P6D23,FBA79652,1,3473.73,0.0,0.0,2026-06-25T05:44:44+00:00,DEL5,403-3196297-8300344,INR,VIOMI,3473.73
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T05:06:43+00:00,CCX1,403-9849168-8345961,INR,VIOMI,490.68
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-25T05:04:48+00:00,BOM5,402-1288258-1060307,INR,VIOMI,2380.0
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-25T04:54:42+00:00,BOM5,406-2707190-7957143,INR,VIOMI,2380.0
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-25T04:51:42+00:00,CJB1,403-5508942-4421911,INR,VIOMI,490.68
B0DCGHVN81,FBA79452,1,1905.93,0.0,0.0,2026-06-25T04:46:42+00:00,MAA4,405-6244602-9154763,INR,VIOMI,1905.93
B0FN4FPJ83,FBK79786,1,1694.06,33.9,0.0,2026-06-25T03:17:42+00:00,BOM7,403-2192124-4556330,INR,VIOMI,1694.06
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-24T22:55:34+00:00,DEL4,10950,INR,VIOMI,0.0
B0D67727VG,FBP79350,1,1046.66,38.1,0.0,2026-06-24T22:22:49+00:00,MAA4,405-5687866-7284309,INR,VIOMI,1046.66
B0FN4D3C89,FBK79788,1,363.56,33.9,0.0,2026-06-24T21:16:44+00:00,PNQ3,406-3903846-8909150,INR,VIOMI,363.56
B0CDPP45BM,FBA78981,1,4151.69,0.0,0.0,2026-06-24T20:56:52+00:00,BLR7,402-9492701-6541119,INR,VIOMI,4151.69
B0D9KDQCCM,FBA79349,1,970.48,38.1,0.0,2026-06-24T20:36:47+00:00,BOM5,403-9511753-3586732,INR,VIOMI,970.48
B0D2LD6BYJ,FBA79267,1,863.56,0.0,0.0,2026-06-24T18:32:29+00:00,HYD3,405-8511021-9937122,INR,VIOMI,863.56
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-24T18:21:41+00:00,MAA4,403-3948837-0623565,INR,VIOMI,490.68
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-24T18:20:42+00:00,MAA4,408-9117860-7254713,INR,VIOMI,490.68
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-24T18:10:44+00:00,DEL5,403-5742940-0942701,INR,VIOMI,490.68
B0CDPMX152,FBA78980,1,2033.05,0.0,0.0,2026-06-24T18:00:44+00:00,LKO1,406-5624954-8749124,INR,VIOMI,2033.05
B07GVGMW59,FBA79260,1,2287.28,83.9,0.0,2026-06-24T17:57:41+00:00,CCX1,406-1691617-1014738,INR,VIOMI,2287.28
B0DCK3N2JJ,FBA79406,1,2333.06,0.0,0.0,2026-06-24T16:35:45+00:00,CJB1,402-1179434-3149962,INR,VIOMI,2333.06
B0FHVWHQHR,FBA79790,1,617.8,0.0,0.0,2026-06-24T15:25:44+00:00,BOM5,402-5862533-3781107,INR,VIOMI,617.8
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-24T15:02:42+00:00,BOM7,407-4719094-8349934,INR,VIOMI,1736.44
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-24T15:00:43+00:00,BOM7,402-4088194-7049131,INR,VIOMI,1736.44
B0CDPMX152,FBA78980,1,2033.05,33.9,0.0,2026-06-24T14:53:47+00:00,CJB1,406-5398260-7865938,INR,VIOMI,2033.05
B0FN4DSQ6P,FBK79789,1,490.68,16.1,0.0,2026-06-24T14:08:47+00:00,BLR7,408-5002293-5113137,INR,VIOMI,490.68
B0CFKHCQ8W,FBA79585,1,1778.81,0.0,0.0,2026-06-24T13:27:45+00:00,DEL5,407-5089603-1045904,INR,VIOMI,1778.81
B089C2L66M,FBA75694,1,11185.59,33.9,0.0,2026-06-24T12:54:48+00:00,LKO1,403-9920388-3622730,INR,VIOMI,11185.59
B0FHVWHQHR,FBA79790,1,617.8,16.1,0.0,2026-06-24T12:51:46+00:00,HYD3,403-0421964-7196333,INR,VIOMI,617.8
B0CCV74CL7,FBA79114,1,2456.78,33.9,0.0,2026-06-24T12:39:53+00:00,CCX1,406-9827547-2501918,INR,VIOMI,2456.78
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-24T11:14:34+00:00,DEL4,NLshop-10957/26-27,INR,VIOMI,0.0
B089C2L66M,FBA75694,1,11185.59,0.0,0.0,2026-06-24T10:59:48+00:00,HYD8,405-9538072-4547515,INR,VIOMI,11185.59
B0D9KDQCCM,FBA79349,1,970.48,18.1,0.0,2026-06-24T10:26:40+00:00,BOM5,403-1466045-7880314,INR,VIOMI,970.48
B0DP2VVRND,FBA79613,1,1736.44,33.9,0.0,2026-06-24T09:50:43+00:00,BOM7,405-0895974-9172312,INR,VIOMI,1736.44
B089C2L66M,FBA75694,1,11185.59,0.0,0.0,2026-06-24T09:41:52+00:00,CJB1,404-6940667-9439565,INR,VIOMI,11185.59
B0FN4D3C89,FBK79788,1,363.56,0.0,0.0,2026-06-24T09:13:44+00:00,CCX1,408-4736091-8216302,INR,VIOMI,363.56
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-24T08:52:42+00:00,BOM7,403-5096013-6309153,INR,VIOMI,1736.44
B0DP2Z5DQ9,FBA79615,1,2372.03,0.0,0.0,2026-06-24T08:48:43+00:00,PNQ3,408-7509989-9276315,INR,VIOMI,2372.03
B089C2L66M,FBA75694,1,11185.59,33.9,0.0,2026-06-24T08:40:47+00:00,LKO1,408-4564036-7321908,INR,VIOMI,11185.59
B0CYSLCRQS,FBA79263,1,2549.15,0.0,0.0,2026-06-24T08:11:44+00:00,DED4,404-8270074-8998714,INR,VIOMI,2549.15
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-24T07:48:42+00:00,PNQ3,404-9065277-1521903,INR,VIOMI,1736.44
B082W4B7SX,FBA77106,1,2075.42,33.9,0.0,2026-06-24T07:38:46+00:00,DED4,403-7015520-6192314,INR,VIOMI,2075.42
B0D9KFP4MG,FBA79405,1,1684.75,33.9,0.0,2026-06-24T07:29:43+00:00,DEL5,171-8698689-1161940,INR,VIOMI,1684.75
B0CDPMX152,FBA78980,1,2033.05,33.9,0.0,2026-06-24T06:49:43+00:00,LKO1,403-7905390-2411544,INR,VIOMI,2033.05
B0DP2WC5VW,FBA79612,1,2965.26,33.9,0.0,2026-06-24T06:11:42+00:00,CCX1,407-5434729-6927514,INR,VIOMI,2965.26
B0CCV74CL7,FBA79114,1,2456.78,33.9,0.0,2026-06-24T04:57:45+00:00,LKO1,403-2638666-8118742,INR,VIOMI,2456.78
B0CDPMX152,FBA78980,1,2033.06,33.9,0.0,2026-06-24T04:47:45+00:00,PNQ3,408-6333237-2761939,INR,VIOMI,2033.06
B0FN4FHH5Y,FBK79784,1,4660.17,33.9,0.0,2026-06-24T04:18:44+00:00,HYD8,402-8673637-6534752,INR,VIOMI,4660.17
B0FN4FPJ83,FBK79786,3,1694.07,101.7,0.0,2026-06-23T22:02:43+00:00,CCX1,171-4022429-2098704,INR,VIOMI,5082.21
B0FN4FPJ83,FBK79786,1,1694.07,33.9,0.0,2026-06-23T22:02:43+00:00,CCX1,171-4022429-2098704,INR,VIOMI,1694.07
B0FN4FHH5Y,FBK79784,1,4660.17,33.9,0.0,2026-06-23T21:15:42+00:00,HYD3,402-8673637-6534752,INR,VIOMI,4660.17
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-23T19:31:47+00:00,DEL4,402-3679139-0527527,INR,VIOMI,490.68
B0FN4GQ9HT,FBK79787,1,617.8,83.9,0.0,2026-06-23T19:06:46+00:00,BLR7,402-1696812-1457964,INR,VIOMI,617.8
B0FN4DSQ6P,FBK79789,1,490.68,16.1,0.0,2026-06-23T18:51:46+00:00,BLR8,407-8525117-0668358,INR,VIOMI,490.68
B0D63FKYZ5,FBA79332,1,970.48,0.0,0.0,2026-06-23T18:49:44+00:00,DEL4,171-4137153-7686765,INR,VIOMI,970.48
B0D63FKYZ5,FBA79332,1,970.48,0.0,0.0,2026-06-23T18:49:44+00:00,DEL4,171-4137153-7686765,INR,VIOMI,970.48
B0DP2VVRND,FBA79613,1,1736.44,0.0,0.0,2026-06-23T18:13:41+00:00,BOM7,403-8017470-6716357,INR,VIOMI,1736.44
B089C2L66M,FBA75694,1,11185.59,33.9,0.0,2026-06-23T18:09:44+00:00,CJB1,405-1341493-0842703,INR,VIOMI,11185.59
B0CYSLCRQS,FBA79263,1,2549.15,16.1,0.0,2026-06-23T17:13:45+00:00,DEL5,171-0216226-3691533,INR,VIOMI,2549.15
B0D2P7WLJB,FBA79374,1,258.48,0.0,0.0,2026-06-23T17:01:52+00:00,BLR7,406-9029312-6971532,INR,VIOMI,258.48
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-23T15:00:48+00:00,BLR8,171-3587637-4800355,INR,VIOMI,490.68
B0FHVWHQHR,FBA79790,1,617.8,0.0,0.0,2026-06-23T14:56:44+00:00,DEL4,408-6518049-8869930,INR,VIOMI,617.8
B0FN4DSQ6P,FBK79789,1,490.68,0.0,0.0,2026-06-23T14:32:48+00:00,MAA4,405-5170172-9537909,INR,VIOMI,490.68
B0FN4HDM6Z,FBK79791,1,1778.82,0.0,0.0,2026-06-23T14:19:46+00:00,HYD8,406-5805417-5233919,INR,VIOMI,1778.82
B0FN4D3C89,FBK79788,1,363.56,0.0,0.0,2026-06-23T12:32:42+00:00,BOM7,407-9652339-0434757,INR,VIOMI,363.56
B0FN4DSQ6P,FBK79789,1,490.68,33.9,0.0,2026-06-23T12:29:46+00:00,HYD3,403-0785601-6293102,INR,VIOMI,490.68
B0FN4D3C89,FBK79788,1,0.0,0.0,0.0,2026-06-23T11:59:39+00:00,DEL5,404-9926184-0646765,INR,VIOMI,0.0
B089C2L66M,FBA75694,1,11185.59,0.0,0.0,2026-06-23T11:52:45+00:00,AMD2,406-1417593-4501120,INR,VIOMI,11185.59
B0FN4D3C89,FBK79788,1,363.56,0.0,0.0,2026-06-23T11:06:47+00:00,BOM5,408-4180030-2736360,INR,VIOMI,363.56
B0D2LD6BYJ,FBA79267,1,863.56,0.0,0.0,2026-06-23T11:06:44+00:00,AMD2,408-4490649-7140369,INR,VIOMI,863.56
B0FN4D3C89,FBK79788,1,363.56,0.0,0.0,2026-06-23T09:21:51+00:00,CCX1,407-3453983-8333103,INR,VIOMI,363.56
